customer_code(fk)/customer_name,emp_code/emp_name,Invoice Id,Invoice Date,Invoice amount,Due amount
NED147,11001462;1101165;1101176;1200038;1101229;1200180;1101258,ILBD/00314/21-22,16-04-2021,46947,44244.98
NED148,1101046;1200178;1101332;1200200;1101263,ILTM/00282/21-22,20-05-2021,89089,81163
NED155,1100740;STARNE051;1101122;1100653,IGFX/08300/22-EX,22-05-2021,183784,183784
NED155,1100740;STARNE051;1101122;1100653,IGFX/06896/22-EX,11-05-2021,183784,73442
NED156,1101046;1200178;1101332;1200200;1101263,ILTM/00304/21-22,24-05-2021,89690,89690
NED156,1101046;1200178;1101332;1200200;1101263,ILTM/00220/21-22,15-05-2021,62783,56823.99
NED157,11001462;1101165;1101176;1200038;1101229;1200180;1101258,ILBD/00697/21-22,10-05-2021,47748,47748
NED157,11001462;1101165;1101176;1200038;1101229;1200180;1101258,ILBD/00558/21-22,30-04-2021,47748,47748
NED157,11001462;1101165;1101176;1200038;1101229;1200180;1101258,ILBD/00562/21-22,30-04-2021,47748,31985
NED164,1100504;1100712;1101077,IGFX/08269/22-EX,21-05-2021,56216,56216
NED164,1100504;1100712;1101077,IGFX/08270/22-EX,21-05-2021,54284,54284
NED164,1100504;1100712;1101077,IGFX/07155/22-EX,13-05-2021,187387,187386.99
NED168,1101309;1101311;1101310;1200038;1101258,ILSI/00259/21-22,26-05-2021,211812,211812
NED168,1101309;1101311;1101310;1200038;1101258,ILSI/00260/21-22,26-05-2021,190631,187131
NED176,1101116;1101314;1101195;1101174;11001466,IGDE/00392/22-EX,03-05-2021,59820,59820
NED176,1101116;1101314;1101195;1101174;11001466,IGFX/03960/22-EX,24-04-2021,287087,129287
NED179,11001462;1101165;1101176;1200038;1101229;1200180;1101258,ILKL/00314/21-22,23-05-2021,57297,53664
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00940/21-22,25-05-2021,141441,141441
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00941/21-22,25-05-2021,18859,18859
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00851/21-22,21-05-2021,141441,141441
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00852/21-22,21-05-2021,28288,28288
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00853/21-22,21-05-2021,141441,141441
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00854/21-22,21-05-2021,28288,28288
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00855/21-22,21-05-2021,141441,141441
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00856/21-22,21-05-2021,28288,28288
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00712/21-22,12-05-2021,141441,141441
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00713/21-22,12-05-2021,28288,28288
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00652/21-22,10-05-2021,160300,160300
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00653/21-22,10-05-2021,160300,160300
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00594/21-22,08-05-2021,160300,160300
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00586/21-22,07-05-2021,122583,122583
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00587/21-22,07-05-2021,37718,37718
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00540/21-22,04-05-2021,169730,169730
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00541/21-22,04-05-2021,169730,169730
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00450/21-22,30-04-2021,169730,169730
NEE025,1101118;1200083;1200107;1100251;1101286;AEMP000592000336,ILBJ/00325/21-22,24-04-2021,141441,45392.05
NEE039,1101046;1200178;1101332;1200200;1101263,ILTM/00299/21-22,23-05-2021,222723,207866.99
