dns_branch_code,dns_destination_code,destination_name,acedns
EE04,DES02718,BUDHU CHAK(EX BHAGALPUR),Y
EE04,DES02719,CHAMPANAGAR(EX BHAGALPUR),Y
EE04,DES02720,DPS SABAUR(EX BHAGALPUR),Y
EE04,DES02721,DR R P ROAD(EX BHAGALPUR),Y
EE04,DES02722,B N COLLEGE ROAD(EX BHAGALPUR),Y
EE04,DES02723,ENGLISH MORE(EX BHAGALPUR),Y
EE04,DES02724,GHOGHA(EX BHAGALPUR),Y
EE04,DES02725,GOLDARPATTI(EX BHAGALPUR),Y
EE04,DES02726,GORHATTA CHOWK(EX BHAGALPUR),Y
EE04,DES02727,HOSPITAL ROAD(EX BHAGALPUR),Y
EE04,DES02728,JAIL ROAD(EX BHAGALPUR),Y
EE04,DES02729,JHANDA CHOWK(EX BHAGALPUR),Y
EE04,DES02730,JHIRWA(EX BHAGALPUR),Y
EE04,DES02731,JOKSAR(EX BHAGALPUR),Y
EE04,DES02732,KAHALGAON(EX BHAGALPUR),Y
EE04,DES02733,KATORIYA ROAD(EX BHAGALPUR),Y
EE04,DES02734,KATCHARI ROAD(EX BHAGALPUR),Y
EE04,DES02735,KURSELA(EX BHAGALPUR),Y
EE04,DES02736,MANDROJA(EX BHAGALPUR),Y
EE04,DES02737,MASAKCHAK(EX BHAGALPUR),Y
EE04,DES02738,MIRJAN CHOWK(EX BHAGALPUR),Y
EE04,DES02739,MIRJANHATT(EX BHAGALPUR),Y
EE04,DES02740,NARAYANPUR(EX BHAGALPUR),Y
EE04,DES02741,NAUGACHIYA(EX BHAGALPUR),Y
EE04,DES02742,NOORPUR(EX BHAGALPUR),Y
EE04,DES02743,NTPC ROAD(EX BHAGALPUR),Y
EE04,DES02744,PACHGACHIYA(EX BHAGALPUR),Y
EE04,DES02745,PARBATTI(EX BHAGALPUR),Y
EE04,DES02746,PIRPAINTI(EX BHAGALPUR),Y
EE04,DES02747,RAJAUN(EX BHAGALPUR),Y
EE04,DES02748,RAJENDRA PRASAD ROAD(EX BHAGALPUR),Y
EE04,DES02749,S M SCHOOL(EX BHAGALPUR),Y
EE04,DES02750,SAJAUR(EX BHAGALPUR),Y
EE04,DES02751,SABAUR(EX BHAGALPUR),Y
EE04,DES02752,SAHUPARWATTA(EX BHAGALPUR),Y
EE04,DES02753,SANOKHAR(EX BHAGALPUR),Y
EE04,DES02754,SIMARIYA(EX BHAGALPUR),Y
EE04,DES02755,SULTANGANJ(EX BHAGALPUR),Y
EE04,DES02756,TATARPUR(EX BHAGALPUR),Y
EE04,DES02757,ZERO MILE BARRIER(EX BHAGALPUR),N
EE04,DES02758,PURAINI(EX BHAGALPUR),Y
EE04,DES02759,JAGDISHPUR (EX BHAGALPUR),Y
EE04,DES02760,GOPALPUR (EX BHAGALPUR),Y
EE04,DES02761,GORADIH (EX BHAGALPUR),Y
EE04,DES02762,ISHMAILPUR (EX BHAGALPUR),Y
EE04,DES02763,KHARIK (EX BHAGALPUR),Y
EE04,DES02764,RANGRA CHOWK (EX BHAGALPUR),Y
EE04,DES02765,SANHOULA (EX BHAGALPUR),Y
EE04,DES02766,SHAHKUND (EX BHAGALPUR),Y
EE04,DES02767,PUNSIA (EX BHAGALPUR),Y
EE04,DES02768,DHORAIYA (EX BHAGALPUR),Y
EE04,DES02769,VIJAYHAT (EX BHAGALPUR),Y
EE04,DES02770,KHESAR (EX BHAGALPUR),Y
EE04,DES02771,SHAMBHUGANJ (EX BHAGALPUR),Y
EE04,DES02772,PHULLIDOMAR (EX BHAGALPUR),Y
EE04,DES02773,DUDHARI (EX BHAGALPUR),Y
EW07,DES02774,AMARUT (G T ROAD) (EX GAYA),Y
EW07,DES02775,AMAS (G T ROAD) (EX GAYA),Y
EW07,DES02776,ARWAL (EX GAYA),Y
EW07,DES02777,ATRI (EX GAYA),Y
EW07,DES02778,BAIDRABAD (EX GAYA),Y
EW07,DES02779,BANDHUGANJ (EX GAYA),Y
EW07,DES02780,BANKEY-BAZAR (EX GAYA),Y
EW07,DES02781,BARACHATTI (G T ROAD) (EX GAYA),Y
EW07,DES02782,BARTARA (EX GAYA),Y
EW07,DES02783,BATHANI (EX GAYA),Y
EW07,DES02784,BELAGANJ (EX GAYA),Y
EW07,DES02785,BISUNGANJ (EX GAYA),Y
EW07,DES02786,BODH-GAYA (EX GAYA),Y
EW07,DES02787,BUDHGERE (EX GAYA),Y
EW07,DES02788,CHAKAND (EX GAYA),Y
EW07,DES02789,CHERKI (G T ROAD) (EX GAYA),Y
EW07,DES02790,CHIRAILY (EX GAYA),Y
EW07,DES02791,DHIBAR (EX GAYA),Y
EW07,DES02792,DOBHI (G T ROAD) (EX GAYA),Y
EW07,DES02793,DUMARIYA (G T ROAD) (EX GAYA),Y
EW07,DES02794,DUMRICHATTI (EX GAYA),Y
EW07,DES02795,FATEHPUR (EX GAYA),Y
DS05,DES02795,FATEHPUR (EX GAYA),Y
EW07,DES02796,GAYA DUMP,Y
EW07,DES02797,GAYA TOWN (EX GAYA),Y
EW07,DES02798,GHOSI (EX GAYA),Y
EW07,DES02799,GOH (EX GAYA),Y
EW07,DES02800,GOPALPUR (G T ROAD) (EX GAYA),Y
EW07,DES02801,GOPI MORE (EX GAYA),Y
EW07,DES02802,GURARU (G T ROAD) (EX GAYA),Y
EW07,DES02803,GURPA (EX GAYA),Y
EW07,DES02804,GURUA (G T ROAD) (EX GAYA),Y
EW07,DES02805,HISUA (EX GAYA),Y
EW07,DES02806,HULLASGANJ (EX GAYA),Y
EW07,DES02807,IMAMGANJ (EX GAYA),Y
EW07,DES02808,IMAMGANJ (G T ROAD) (EX GAYA),Y
EW07,DES02809,ISLAMPUR (EX GAYA),Y
EW07,DES02810,ITWAN (G T ROAD) (EX GAYA),N
EW07,DES02811,JAMHETA (EX GAYA),Y
EW07,DES02812,JAMUAAWAN (EX GAYA),Y
EW07,DES02813,JEHANABAD (EX GAYA),Y
EW07,DES02814,KAKO (EX GAYA),Y
EW07,DES02815,KARIYADPUR (EX GAYA),Y
EW07,DES02816,KARMAUNI ( G T ROAD) (EX GAYA),Y
EW07,DES02817,KARPI (EX GAYA),Y
EW07,DES02818,KHANJAHAPUR (EX GAYA),Y
EW07,DES02819,"KHARKHURA, (EX GAYA)",N
EW07,DES02820,KHIZERSARAI (EX GAYA),Y
EW07,DES02821,KHUDAGANJ (EX GAYA),Y
EW07,DES02822,KINZER (EX GAYA),Y
EW07,DES02823,KONCH (EX GAYA),Y
EW07,DES02824,KURTHA (EX GAYA),Y
EW07,DES02825,MAIGRA (G T ROAD) (EX GAYA),Y
EW07,DES02826,MAKHDUMPUR (EX GAYA),Y
EW07,DES02827,MANJHWAY (EX GAYA),Y
EW07,DES02828,MANPUR (EX GAYA),Y
EW07,DES02829,MASOURHI (EX GAYA),Y
EW07,DES02830,MATHURAPUR (G T ROAD) (EX GAYA),Y
EW07,DES02831,MAU (EX GAYA),Y
EW07,DES02832,MEHANDIYA (EX GAYA),Y
EW07,DES02833,MODANGANJ (EX GAYA),Y
EW07,DES02834,MOHANPUR (G T ROAD) (EX GAYA),Y
EW07,DES02835,NADAUL (EX GAYA),Y
EW07,DES02836,NAI BAZAR (EX GAYA),Y
EW07,DES02837,NARDIGANJ(EX GAYA),N
EW07,DES02838,NARHAT (EX-GAYA),Y
EW07,DES02839,NAWABGANJ (EX GAYA),Y
EW07,DES02840,OKRI (EX GAYA),Y
EW07,DES02841,PADMAUL (EX- GAYA),Y
EW07,DES02842,PAHARPUR (EX GAYA),Y
EW07,DES02843,PAI BIGHA (EX GAYA),Y
EW07,DES02844,PANCHANPUR (EX GAYA),Y
EW07,DES02845,PAVERI MORE (EX GAYA),Y
EW07,DES02846,PUNAWA (EX GAYA),Y
EW07,DES02847,RAFIGUNJ (EX GAYA),Y
EW07,DES02848,RANIGANJ (G T ROAD) (EX GAYA),N
EW07,DES02849,SAGAHI (G T ROAD) (EX GAYA),N
EW07,DES02850,SAHADEO KHAP (EX GAYA),Y
EW07,DES02851,SAKURABAD (EX GAYA),Y
EW07,DES02852,SARBAHDA (EX GAYA),Y
EW07,DES02853,SEWTAR (EX GAYA),Y
EW07,DES02854,SHARMA BAZAR (G T ROAD) (EX GAYA),Y
EW07,DES02855,SHERGHATI (G T ROAD) (EX GAYA),N
EW07,DES02856,SOBH (G T ROAD) (EX GAYA),Y
EW07,DES02857,SRI GAON (EX GAYA),Y
EW07,DES02858,TANKUPPA (EX GAYA),Y
EW07,DES02859,TARMA (EX GAYA),Y
EW07,DES02860,TEHTA (EX GAYA),Y
EW07,DES02861,TEKARI (EX GAYA),Y
EW07,DES02862,TEUSA (EX GAYA),Y
EW07,DES02863,WAZIRGANJ (EX GAYA),Y
EE02,DES02864,AMADABAD(SALMARI) (EX KATIHAR),Y
EE02,DES02865,AMOUR (EX KATIHAR),Y
EE02,DES02866,AZAMNAGAR (EX KATIHAR),Y
EE02,DES02867,BAISA (EX KATIHAR),Y
EE02,DES02868,BAISI (EX KATIHAR),Y
EE02,DES02869,BALRAMPUR (EX KATIHAR),Y
EE02,DES02870,BANMANKHI (EX KATIHAR),Y
EE02,DES02871,BARARI (EX KATIHAR),Y
EE02,DES02872,BARHARAKOTHI (EX KATIHAR),Y
EE02,DES02873,BARSOI (EX KATIHAR),Y
EE02,DES02874,BHAWANIPUR (EX KATIHAR),Y
EE02,DES02875,DAGARUA (EX KATIHAR),Y
EE02,DES02876,DANGKHORA (EX KATIHAR),Y
EE02,DES02877,DHAMDAHA (EX KATIHAR),Y
EE02,DES02878,FALKA (EX KATIHAR),Y
EE02,DES02879,HASANGANJ (EX KATIHAR),Y
EE02,DES02880,JALALGARH (EX KATIHAR),Y
EE02,DES02881,K NAGAR ( EX KATIHAR),Y
EE02,DES02882,KASBA (EX KATIHAR),Y
EE02,DES02883,KATIHAR DUMP,Y
EE02,DES02884,KORHA (EX KATIHAR),Y
EE02,DES02885,KURSELA (EX KATIHAR),Y
EE02,DES02886,LAVA (EX-KATIHAR),Y
EE02,DES02887,MANIHARI (EX KATIHAR),Y
EE02,DES02888,MANSAHI (EX KATIHAR),Y
EE02,DES02889,POTHIYA (EX-KATIHAR),Y
EE02,DES02890,PURNEA (EX KATIHAR),Y
EE02,DES02891,ROSANA (PRANPUR ) (EX KATIHAR),Y
EE02,DES02892,RUPOULI (EX KATIHAR),Y
EE02,DES02893,SALMARI (EX-KATIHAR),Y
EE02,DES02894,SAMELI (EX KATIHAR),Y
EE02,DES02895,SONAILY (KADWA) (EX KATIHAR),Y
EE02,DES02896,SRINAGAR (EX KATIHAR),Y
EE01,DES02897,AMOUR (EX-KISHANGANJ),Y
EE01,DES02898,ARARIA (EX-KISHANGANJ),Y
EE01,DES02899,BAHADURGANJ (EX-KISHANGANJ),Y
EE01,DES02900,BAISI (EX-KISHANGANJ),Y
EE01,DES02901,BARBATTA (EX-KISHANGANJ),Y
EE01,DES02902,BARIZAN (EX-KISHANGANJ),Y
EE01,DES02903,BATHNAHA (EX-KISHANGANJ),Y
EE01,DES02904,CHATTARGACHCH (EX-KISHANGANJ),Y
EE01,DES02905,DAGARUA (EX-KISHANGANJ),Y
EE01,DES02906,DAMALBARI (EX-KISHANGANJ),Y
EE01,DES02907,DIGHAL BANK (EX-KISHANGANJ),Y
EE01,DES02908,FORBESGANJ (EX-KISHANGANJ),Y
EE01,DES02909,GALGALIA(KNE) (EX-KISHANGANJ),Y
EE01,DES02910,JOGBANI (EX-KISHANGANJ),Y
EE01,DES02911,JOKI (EX-KISHANGANJ),Y
EE01,DES02912,KALIAGANJ(KNE) (EX-KISHANGANJ),Y
EE01,DES02913,KISHANGANJ DUMP,Y
EE01,DES02914,KOCHADHAMAN (EX KISHANGANJ),Y
EE01,DES02915,KURSAKANTA (EX-KISHANGANJ),Y
EE01,DES02916,LOHAGARA (EX-KISHANGANJ),Y
EE01,DES02917,MAJHGAWAN (EX-KISHANGANJ),Y
EE01,DES02918,PALASI (EX-KISHANGANJ),Y
EE01,DES02919,POTHIA (EX KISHANGANJ),Y
EE01,DES02920,POWAKHALI (EX-KISHANGANJ),Y
EE01,DES02921,PURNEA (EX-KISHANGANJ),Y
EE01,DES02922,RANIGANJ (KNE) (EX-KISHANGANJ),Y
EE01,DES02923,TERHAGACHH (EX KISHANGANJ),Y
EE01,DES02924,THAKURGANJ (EX KISHANGANJ),Y
EE01,DES02925,THAKURGANJ,Y
EE01,DES02926,KISHANGANJ,Y
EE01,DES02927,POTHIA,Y
EE01,DES02928,CHATTARGACHCH,Y
EE01,DES02929,DAMALBARI,Y
EE01,DES02930,BELWA,Y
EE01,DES02931,BAHADURGANJ,Y
EE01,DES02932,JOKI,Y
EE01,DES02933,BARBATTA,Y
EE01,DES02934,KOCHADHAMAN,Y
EE01,DES02935,MAJHGAWAN,Y
EE01,DES02936,GALGALIA(KNE),Y
EE01,DES02937,ALTA,Y
EE01,DES02938,BARIZAN,Y
EE01,DES02939,LOHAGARA,Y
EE01,DES02940,POWAKHALI,Y
EE01,DES02941,DIGHALBANK,Y
EE01,DES02942,ARARIA,Y
EE01,DES02943,FORBESGANJ,Y
EE01,DES02944,JOGBANI,Y
EE01,DES02945,RANIGANJ (KNE),Y
EE01,DES02946,BATHNAHA,Y
EE01,DES02947,KALIAGANJ(KNE),Y
EE01,DES02948,KURSAKANTA,Y
EE01,DES02949,PALASI,Y
EE05,DES02950,BARHIYA( EX LAKHISARAI),N
EE05,DES02951,MANANPUR(EX LAKHISARAI),Y
EE05,DES02952,HALSI(EX LAKHISARAI),Y
EE05,DES02953,RAMGHADH(EX LAKHISARAI),Y
EE05,DES02954,SURJGARHA(EX LAKHISARAI),Y
EE05,DES02955,ABHAYPUR(EX LAKHISARAI),Y
EE05,DES02956,KAJRA(EX LAKHISARAI),Y
EE05,DES02957,TATARHAT(EX LAKHISARAI),Y
EE05,DES02958,MEDNICHOKI(EX LAKHISARAI),Y
EE05,DES02959,LAKHISARAI LOCAL,Y
EE05,DES02960,LAKHISARAI DUMP,Y
EE05,DES02961,BARHAT(EX LAKHISARAI),Y
EE05,DES02962,CHAKAT(EX LAKHISARAI),Y
EE05,DES02963,GIDHUR(EX LAKHISARAI),Y
EE05,DES02964,ALIGANG(EX LAKHISARAI),Y
EE05,DES02965,JHAJHA(EX LAKHISARAI),Y
EE05,DES02966,LAXMIPUR(EX LAKHISARAI),Y
EE05,DES02967,SIKANDRA(EX LAKHISARAI),Y
EE05,DES02968,SONE(EX LAKHISARAI),Y
EE05,DES02969,ALIGANJ(EX LAKHISARAI),Y
EE05,DES02970,RATANPURA(EX LAKHISARAI),Y
EE05,DES02971,KHARAGPUR (EX LAKHISARAI),Y
EE05,DES02972,ASARGANJ(EX LAKHISARAI),Y
EE05,DES02973,BARIYARPUR(EX LAKHISARAI),Y
EE05,DES02974,DHARAHARA(EX LAKHISARAI),Y
EE05,DES02975,HAVELI KHARAGPUR(EX LAKHISARAI),Y
EE05,DES02976,JAMALPUR(EX LAKHISARAI),Y
EE05,DES02977,SADAR MUNGER(EX LAKHISARAI),Y
EE05,DES02978,SANGRAMPUR(EX LAKHISARAI),Y
EE05,DES02979,TARAPUR(EX LAKHISARAI),Y
EE05,DES02980,TETIYABABER (EX LAKHISARAI),Y
EE05,DES02981,NAWGHARHI(EX LAKHISARAI),Y
EE05,DES02982,MOKAMA(EX LAKHISARAI),Y
EW01,DES02983,AURAHI (EX-MZFR),Y
EW01,DES02984,BAHERI (DARBHANGA),N
EW01,DES02985,BANDRA (EX-MZFR),Y
EW01,DES02986,BARURAJ (EX-MZFR),Y
EW01,DES02987,BOCHAHA (EX-MFZR),Y
EW01,DES02988,DHOLI (EX -MZFR),Y
EW01,DES02989,DILWARPUR,N
EW01,DES02990,GHAYGHAT (EX-MZFR),Y
EW01,DES02991,KANTI (EX - MFZR),Y
EW01,DES02992,KAPLESHWARASTHAN (DARBHANGA),N
EW01,DES02993,KATRA (EX-MZFR),Y
EW01,DES02994,KURANHI (EX-MFZR),Y
EW01,DES02995,MARWAN (EX-MZFR),Y
EW01,DES02996,MINAPUR (EX-MZFR),Y
EW01,DES02997,MUSAHARI (EX- MZFR),Y
EW01,DES02998,MUZAFFURPUR DUMP,Y
EW01,DES02999,PAROO (EX-MZFR),Y
EW01,DES03000,SAHEBJUNG (EX-MZFR),Y
EW01,DES03001,SAKRA (EX-MZFR),Y
EW01,DES03002,SARIYA (EX-MZFR),Y
EW01,DES03003,BAIRGANIYA (EX-MZFR),Y
EW01,DES03004,BAJPATTI (EX-MZFR),Y
EW01,DES03005,BATNAHA (EX-MZFR),Y
EW01,DES03006,BELSAND (EX-MZFR),Y
EW01,DES03007,BOKHRA (EX-MZFR),Y
EW01,DES03008,CHOROTH (EX-MZFR),Y
EW01,DES03009,DUMRA (EX-MZFR),Y
EW01,DES03010,MAJORGUNG (EX-MZFR),Y
EW01,DES03011,NANPUR (EX-MZFR),Y
EW01,DES03012,PARIHAR (EX-MZFR),Y
EW01,DES03013,PARSAUNI (EX-MZFR),Y
EW01,DES03014,PUPRI (EX-MZFR),Y
EW01,DES03015,RIGA (EX-MZFR),Y
EW01,DES03016,RUNNI SAIDPUR (EX-MZFR),Y
EW01,DES03017,SITAMARHI (EX-MZFR),Y
EW01,DES03018,SONBARSHA (EX-MZFR),Y
EW01,DES03019,SUPPI (EX-MZFR),Y
EW01,DES03020,SURSAND (EX-MZFR),Y
EE04,DES03021,ADAMPUR (EX NAUGACHIA),Y
EE04,DES03022,AMARPUR (EX NAUGACHIA),Y
EE04,DES03023,BADI KHANJARPUR (EX NAUGACHIA),Y
EE04,DES03024,BAHADURPUR (EX NAUGACHIA),Y
EE04,DES03025,BANKA (EX NAUGACHIA),Y
EE04,DES03026,BAUNSI (EX NAUGACHIA),Y
EE04,DES03027,BHAGALPUR LOCAL (EX NAUGACHIA),Y
EE04,DES03028,BHIKHAMPUR (EX NAUGACHIA),Y
EE04,DES03029,BIHPUR (EX NAUGACHIA),Y
EE04,DES03030,BUDHU CHAK (EX NAUGACHIA),Y
EE04,DES03031,CHAMPANAGAR (EX NAUGACHIA),Y
EE04,DES03032,DHAMDAHA (EX NAUGACHIA),Y
EE04,DES03033,DPS SABAUR (EX NAUGACHIA),Y
EE04,DES03034,DR R P ROAD (EX NAUGACHIA),Y
EE04,DES03035,B N COLLEGE ROAD (EX NAUGACHIA),Y
EE04,DES03036,ENGLISH MORE (EX NAUGACHIA),N
EE04,DES03037,GHOGHA (EX NAUGACHIA),Y
EE04,DES03038,GOLDARPATTI (EX NAUGACHIA),Y
EE04,DES03039,GORHATTA CHOWK (EX NAUGACHIA),Y
EE04,DES03040,HOSPITAL ROAD (EX NAUGACHIA),Y
EE04,DES03041,JAIL ROAD (EX NAUGACHIA),Y
EE04,DES03042,JHANDA CHOWK (EX NAUGACHIA),Y
EE04,DES03043,JHIRWA (EX NAUGACHIA),Y
EE04,DES03044,JOKSAR (EX NAUGACHIA),Y
EE04,DES03045,KAHALGAON (EX NAUGACHIA),Y
EE04,DES03046,KATORIYA ROAD (EX NAUGACHIA),Y
EE04,DES03047,KATCHARI ROAD (EX NAUGACHIA),Y
EE04,DES03048,KURSELA (EX NAUGACHIA),Y
EE04,DES03049,MANDROJA (EX NAUGACHIA),Y
EE04,DES03050,MASAKCHAK (EX NAUGACHIA),Y
EE04,DES03051,MIRJAN CHOWK (EX NAUGACHIA),Y
EE04,DES03052,MIRJANHATT (EX NAUGACHIA),Y
EE04,DES03053,NARAYANPUR (EX NAUGACHIA),Y
EE04,DES03054,NAUGACHIYA(EX NAUGACHIA),Y
EE04,DES03055,NAUGACHIYA DUMP,Y
EE04,DES03056,NOORPUR (EX NAUGACHIA),Y
EE04,DES03057,NTPC ROAD (EX NAUGACHIA),Y
EE04,DES03058,PACHGACHIYA (EX NAUGACHIA),Y
EE04,DES03059,PARBATTI (EX NAUGACHIA),Y
EE04,DES03060,PIRPAINTI (EX NAUGACHIA),Y
EE04,DES03061,RAJAUN (EX NAUGACHIA),Y
EE04,DES03062,RAJENDRA PRASAD ROAD (EX NAUGACHIA),Y
EE04,DES03063,S M SCHOOL (EX NAUGACHIA),Y
EE04,DES03064,SAJAUR (EX NAUGACHIA),Y
EE04,DES03065,GOPALPUR (EX-NAUGACHIA),Y
EE04,DES03066,ISHMAILPUR (EX-NAUGACHIA),Y
EE04,DES03067,JAGDISHPUR (EX-NAUGACHIA),Y
EE04,DES03068,KHARIK (EX-NAUGACHIA),Y
EE04,DES03069,NATHNAGAR (EX-NAUGACHIA),Y
EE04,DES03070,PURAINI (EX-NAUGACHIA),Y
EE04,DES03071,RANGRA CHOWK (EX-NAUGACHIA),Y
EE04,DES03072,SAHUPARWATTA (EX-NAUGACHIA),Y
EE04,DES03073,SANHOULA (EX-NAUGACHIA),Y
EE04,DES03074,SHAHKUND (EX-NAUGACHIA),Y
EE04,DES03075,SAMBHUGANJ (EX-NAUGACHIA),Y
EE04,DES03076,ASHARGANJ (EX-NAUGACHIA),Y
EE04,DES03077,PUNSIA (EX-NAUGACHIA),Y
EE04,DES03078,DHORAIYA (EX-NAUGACHIA),Y
EE04,DES03079,VIJAYHAT (EX-NAUGACHIA),Y
EE04,DES03080,KHESAR (EX-NAUGACHIA),Y
EE04,DES03081,PHULLIDOMAR (EX-NAUGACHIA),Y
EE04,DES03082,DUDHARI (EX-NAUGACHIA),Y
EE04,DES03083,SABAUR (EX NAUGACHIA),Y
EE04,DES03084,SAHUPARWATTA (EX NAUGACHIA),Y
EE04,DES03085,SANOKHAR (EX NAUGACHIA),Y
EE04,DES03086,SIMARIYA (EX NAUGACHIA),Y
EE04,DES03087,SULTANGANJ (EX NAUGACHIA),Y
EE04,DES03088,TATARPUR (EX NAUGACHIA),Y
EE04,DES03089,ZERO MILE BARRIER (EX NAUGACHIA),Y
EE04,DES03090,GORADIH (EX NAUGACHHIYA),Y
EW05,DES03091,ARRAH (EX-FATUWA),Y
EW05,DES03092,BAKTHIYARPUR (EX-FATUWA),Y
EW05,DES03093,BAKSAMA (EX-FATUWA),Y
EW05,DES03094,BARH (EX-FATUWA),Y
EW05,DES03095,BIHTA (EX- FATUWA),Y
EW05,DES03096,CHAKOSAN (EX-FATUWA),Y
EW05,DES03097,CHEHRAKALA (EX-FATUWA),Y
EW05,DES03098,KURHANI (EX-FATUWA),Y
EW05,DES03099,KANHAULI (EX-FATUWA),Y
EW05,DES03100,FATUWA DUMP,Y
EW05,DES03101,NAUBATPUR (EX-FATUWA),Y
EW05,DES03102,PALIGANJ (EX-FATUWA),Y
EW05,DES03103,PAWAPURI (EX-FATUWA),Y
EW05,DES03104,PUNPUN (EX-FATUWA),Y
EW05,DES03105,SILOA (EX-FATUWA),Y
EW05,DES03106,MANHAR (EX-FATUWA),Y
EW05,DES03107,HAJIPUR (EX-FATUWA),Y
EW05,DES03108,BHAGWANPUR (EX-FATUWA),Y
EW05,DES03109,GADAUL (EX-FATUWA),Y
EW05,DES03110,DAULATPUR (EX-FATUWA),Y
EW05,DES03111,PATNA (EX-FATUWA),Y
EW05,DES03112,PATNA SADAR (EX-FATUWA),Y
EW05,DES03113,SIPARA (EX-FATUWA),Y
EW05,DES03114,ATHMALGOLA (EX-FATUWA),Y
EW05,DES03115,EKANGARSARAI (EX-FATUWA),Y
EW05,DES03116,BIHARSARIF (EX-FATUWA),Y
EW05,DES03117,ISLAMPUR (EX-FATUWA),Y
EW05,DES03118,HARNAUT (EX-FATUWA),Y
EW05,DES03119,HULASGANJ (EX-FATUWA),Y
EW05,DES03120,VAISHALI(EX FATUWA),Y
EW05,DES03121,JAGDEO MAHATO PATH(EX-FATUA),Y
EW05,DES03122,GOLA ROAD(EX-FATUA),Y
EW05,DES03123,SAGUNA MORE(EX-FATUA),Y
EW05,DES03124,DANAPUR CANTT(EX-FATUA),Y
EW05,DES03125,DIGHA(EX-FATUA),Y
EW05,DES03126,NAUBATPUR(EX-FATUA),Y
EW05,DES03127,PALI(EX-FATUA),Y
EW05,DES03128,PHULWARISARIF(EX-FATUA),Y
EW05,DES03129,ANISHABAD(EX-FATUA),Y
EW05,DES03130,DULHIN BAZAR(EX-FATUA),Y
EW05,DES03131,MANER(EX-FATUA),Y
EW05,DES03132,KURTHAUL(EX-FATUA),Y
EW05,DES03133,PARSA(EX-FATUA),Y
EW05,DES03134,KURJI(EX-FATUA),Y
EW05,DES03135,MASAURHI(EX-FATUA),N
EW05,DES03136,BAKHTIYARPUR,Y
EW05,DES03137,BARH,Y
EW05,DES03138,PATNA CITY,Y
EW05,DES03139,SAMPATCHAK,Y
EW05,DES03140,GAURICHAK,Y
EW05,DES03141,MASAURHI,Y
EW05,DES03142,HILSA,Y
EW05,DES03143,PABERI MORE,Y
EW05,DES03144,DANIYAWAN,Y
EW05,DES03145,PANDARAK,Y
EW05,DES03146,FATUHA,Y
EW05,DES03147,KACHCHI DARGAH,Y
EW05,DES03148,RAGHOPUR,Y
EW05,DES03149,DIGHA,Y
EW05,DES03150,DANAPUR,Y
EW05,DES03151,SAGUNA MORE,Y
EW05,DES03152,SHERPUR,Y
EW05,DES03153,MANER,Y
EW05,DES03154,BIHTA,Y
EW05,DES03155,BIKRAM,Y
EW05,DES03156,DULHIN BAZAR,Y
EW05,DES03157,PALIGANJ,Y
EW05,DES03158,NAUBATPUR,Y
EW05,DES03159,LAKH,Y
EW05,DES03160,PHULWARISHARIF,Y
EW05,DES03161,BEUR MORE,Y
EW05,DES03162,PUNPUN,Y
EW05,DES03163,SIPARA,Y
EW05,DES03164,KHEMNICHAK,Y
EE03,DES03165,SAHARSA,Y
EE03,DES03166,SIMRI BAKHTIYARPUR,Y
EE03,DES03167,SONBARSA RAJ,Y
EE03,DES03168,SAUR BAZAR,Y
EE03,DES03169,SALKHUWA/KHOPARIA,Y
EE03,DES03170,PATARGHAT,Y
EE03,DES03171,PACHGACHIA,Y
EE03,DES03172,NAUHATTA,Y
EE03,DES03173,MADHEPURA,Y
EE03,DES03174,SINGHESHWAR,Y
EE03,DES03175,GAMHARIA,Y
EE03,DES03176,MURLIGANJ,Y
EE03,DES03177,GWALPARA,Y
EE03,DES03178,UDAKISHUNGANJ,Y
EE03,DES03179,BIHARIGANJ,Y
EE03,DES03180,ALAMNAGAR,Y
EE03,DES03181,PURAINI,Y
EE03,DES03182,CHAUSA,Y
EE03,DES03183,KUMARKHAND,Y
EE03,DES03184,SUPAUL,Y
EE03,DES03185,PIPRA,N
EE03,DES03186,TRIVENIGANJ,Y
EE03,DES03187,CHATAPUR,Y
EE03,DES03188,KISHANPUR,Y
EE03,DES03189,SARAIGARH,Y
EE03,DES03190,NIRMALI,Y
EE03,DES03191,BASANTPUR,Y
EE03,DES03192,BHIMNAGAR,Y
EE03,DES03193,SIMRAHI,Y
EE03,DES03194,PRATAPGANJ,Y
EE03,DES03195,ALAMNAGAR EX SAHARSHA,N
EE03,DES03196,BANMA ITAHARI EX SAHARSHA,Y
EE03,DES03197,BASANTPUR ANCHAL EX SAHARSHA,Y
EE03,DES03198,BASANTPUR(EX SAHARSA),Y
EE03,DES03199,BIHARIGANJ EX SAHARSHA,Y
EE03,DES03200,BIHARIGANJ(EX SAHARSA),N
EE03,DES03201,CHHATAPUR EX SAHARSHA,Y
EE03,DES03202,CHOUSA EX SAHARSHA,Y
EE03,DES03203,GAMHARIYA EX SAHARSHA,Y
EE03,DES03204,GHELARDH EX SAHARSHA,Y
EE03,DES03205,GWALPARA EX SAHARSHA,Y
EE03,DES03206,KAHRA - EX SAHARSHA,Y
EE03,DES03207,KISHANPUR EX SAHARSHA,Y
EE03,DES03208,KUMARKHAND EX SAHARSHA,Y
EE03,DES03209,MADHEPURA/TOWN(EX SAHARSA),Y
EE03,DES03210,MAHISHI EX SAHARSHA,Y
