depot code ,destination code ,freight,acedns,date
EE08,DES03706,,,
EE08,DES03707,,,
EE08,DES03708,,,
EE08,DES03709,,,
EE08,DES03710,,,
EE08,DES03711,,,
EE08,DES03712,,,
EE08,DES03713,,,
EE08,DES03714,,,
EE08,DES03715,,,
EE08,DES03716,,,
EE08,DES03717,,,
EE08,DES03718,,,
EE08,DES03719,,,
EE08,DES03720,,,
EE08,DES03721,,,
EE08,DES03722,,,
EE08,DES03723,,,
EE08,DES03724,,,
EE08,DES03725,,,
EE08,DES03726,,,
EE08,DES03727,,,
EE08,DES03728,,,
EE08,DES03729,,,
EE08,DES03730,,,
EE08,DES03731,,,
EE08,DES03732,,,
EE08,DES03733,,,
EE08,DES03734,,,
EE08,DES03735,,,
EE08,DES03736,,,
EE08,DES03737,,,
EE08,DES03738,,,
EE08,DES03739,,,
EE08,DES03740,,,
EE08,DES03741,,,
EE08,DES03742,,,
EE08,DES03743,,,
EW03,DES03744,,,
EW03,DES03745,,,
EW03,DES03746,,,
EW03,DES03747,,,
EW03,DES03748,,,
EW03,DES03749,,,
EW03,DES03750,,,
EW03,DES03751,,,
EW03,DES03752,,,
EW03,DES03753,,,
EW03,DES03754,,,
EW03,DES03755,,,
EW03,DES03756,,,
EW03,DES03757,,,
EW03,DES03758,,,
EW03,DES03759,,,
EW03,DES03760,,,
EW03,DES03761,,,
EW03,DES03762,,,
EW03,DES03763,,,
EW03,DES03764,,,
EW03,DES03765,,,
EW03,DES03766,,,
EW03,DES03767,,,
EW03,DES03768,,,
EW03,DES03769,,,
EW03,DES03770,,,
EW03,DES03771,,,
EW03,DES03772,,,
EW03,DES03773,,,
EW03,DES03774,,,
EW03,DES03775,,,
EW03,DES03776,,,
EW03,DES03777,,,
EW03,DES03778,,,
EW03,DES03779,,,
EW03,DES03780,,,
EW03,DES03781,,,
EW03,DES03782,,,
EW03,DES03783,,,
EW03,DES03784,,,
EW03,DES03785,,,
EW03,DES03786,,,
EW03,DES03787,,,
EW03,DES03788,,,
EW03,DES03789,,,
EW03,DES03790,,,
EW03,DES03791,,,
EW03,DES03792,,,
EW03,DES03793,,,
EW03,DES03794,,,
EW03,DES03795,,,
EW03,DES03796,,,
EW03,DES03797,,,
EW03,DES03798,,,
EW03,DES03799,,,
EW03,DES03800,,,
DS06,DES03801,,,
DS06,DES03802,,,
DS07,DES03803,,,
DS07,DES03804,,,
DS07,DES03805,,,
DS07,DES03806,,,
DS06,DES03807,,,
DS06,DES03808,,,
DS06,DES03809,,,
DS06,DES03810,,,
DS07,DES03811,,,
DS07,DES03812,,,
DS06,DES03813,,,
DS06,DES03814,,,
DS06,DES03815,,,
DS07,DES03816,,,
DS06,DES03817,,,
DS07,DES03818,,,
DS06,DES03819,,,
DS07,DES03820,,,
DS06,DES03821,,,
DS07,DES03822,,,
DS06,DES03823,,,
DS07,DES03824,,,
DS06,DES03825,,,
DS06,DES03826,,,
DS07,DES03827,,,
DS06,DES03828,,,
DS06,DES03829,,,
DS06,DES03830,,,
DS07,DES03831,,,
DS06,DES03832,,,
DS06,DES03833,,,
DS06,DES03834,,,
DS07,DES03835,,,
DS07,DES03836,,,
DS06,DES03837,,,
DS07,DES03838,,,
DS07,DES03839,,,
DS07,DES03840,,,
DS07,DES03841,,,
DS07,DES03842,,,
DS07,DES03843,,,
DS07,DES03844,,,
DS07,DES03845,,,
DS07,DES03846,,,
DS06,DES03847,,,
DS07,DES03848,,,
DS07,DES03849,,,
DS07,DES03850,,,
DS07,DES03851,,,
DS06,DES03852,,,
DS07,DES03853,,,
DS06,DES03854,,,
DS07,DES03855,,,
DS06,DES03856,,,
DS06,DES03857,,,
DS06,DES03858,,,
DS06,DES03859,,,
DS06,DES03860,,,
DS06,DES03861,,,
DS06,DES03862,,,
DS07,DES03863,,,
DS07,DES03864,,,
DS06,DES03865,,,
DS07,DES03866,,,
DS07,DES03867,,,
DS06,DES03868,,,
DS06,DES03869,,,
DS06,DES03870,,,
DS06,DES03871,,,
DS06,DES03872,,,
DS06,DES03873,,,
DS06,DES03874,,,
DS06,DES03875,,,
DS06,DES03876,,,
DS06,DES03877,,,
DS06,DES03878,,,
DS06,DES03879,,,
DS07,DES03880,,,
DS06,DES03881,,,
DS06,DES03882,,,
DS07,DES03883,,,
DS07,DES03884,,,
DS06,DES03885,,,
DS06,DES03886,,,
DS06,DES03887,,,
DS07,DES03888,,,
DS08,DES03889,,,
DS09,DES03890,,,
DS07,DES03891,,,
DS07,DES03892,,,
DS07,DES03893,,,
DS06,DES03894,,,
EW07,DES03895,,,
EW07,DES03896,,,
EW07,DES03897,,,
EW07,DES03898,,,
EW07,DES03899,,,
EW07,DES03900,,,
EW07,DES03901,,,
EW07,DES03902,,,
EW07,DES03903,,,
EW07,DES03904,,,
EW07,DES03905,,,
EW07,DES03906,,,
EW07,DES03907,,,
EW07,DES03908,,,
EW07,DES03909,,,
EW07,DES03910,,,
EW07,DES03911,,,
EW07,DES03912,,,
EW07,DES03913,,,
EW07,DES03914,,,
EW07,DES03915,,,
EW07,DES03916,,,
EW07,DES03917,,,
EW07,DES03918,,,
EW07,DES03919,,,
EW07,DES03920,,,
EW07,DES03921,,,
EW07,DES03922,,,
EW07,DES03923,,,
EW07,DES03924,,,
EW07,DES03925,,,
EW07,DES03926,,,
EW07,DES03927,,,
EW07,DES03928,,,
EW07,DES03929,,,
EW07,DES03930,,,
EW07,DES03931,,,
EW07,DES03932,,,
EW07,DES03933,,,
EW07,DES03934,,,
EW07,DES03935,,,
EW07,DES03936,,,
EW07,DES03937,,,
EW07,DES03938,,,
EW07,DES03939,,,
EW07,DES03940,,,
EW07,DES03941,,,
EW07,DES03942,,,
EW07,DES03943,,,
EW07,DES03944,,,
EW07,DES03945,,,
EW07,DES03946,,,
EW07,DES03947,,,
EW07,DES03948,,,
EW07,DES03949,,,
EW07,DES03950,,,
EW07,DES03951,,,
EW07,DES03952,,,
EW07,DES03953,,,
EW07,DES03954,,,
EW07,DES03955,,,
EW07,DES03956,,,
EW07,DES03957,,,
EW07,DES03958,,,
EW07,DES03959,,,
EW07,DES03960,,,
EW07,DES03961,,,
EW07,DES03962,,,
EW07,DES03963,,,
EW07,DES03964,,,
EW07,DES03965,,,
EW07,DES03966,,,
EW07,DES03967,,,
EW07,DES03968,,,
EW07,DES03969,,,
EW07,DES03970,,,
EW07,DES03971,,,
EW07,DES03972,,,
EW07,DES03973,,,
EW07,DES03974,,,
EW07,DES03975,,,
EW07,DES03976,,,
EW07,DES03977,,,
EW07,DES03978,,,
EW07,DES03979,,,
EW07,DES03980,,,
EW07,DES03981,,,
EW07,DES03982,,,
EW07,DES03983,,,
EW07,DES03984,,,
EW07,DES03985,,,
EW07,DES03986,,,
EW07,DES03987,,,
EW07,DES03988,,,
EW07,DES03989,,,
EW07,DES03990,,,
EW07,DES03991,,,
EW07,DES03992,,,
EW07,DES03993,,,
EW07,DES03994,,,
EW07,DES03995,,,
EW07,DES03996,,,
EW07,DES03997,,,
EW07,DES03998,,,
EW07,DES03999,,,
EW07,DES04000,,,
EW07,DES04001,,,
EW07,DES04002,,,
EW07,DES04003,,,
EW07,DES04004,,,
EW07,DES04005,,,
DS10,DES04006,,,
DS10,DES04007,,,
DS10,DES04008,,,
DS10,DES04009,,,
DS10,DES04010,,,
DS10,DES04011,,,
DS10,DES04012,,,
DS10,DES04013,,,
DS10,DES04014,,,
DS10,DES04015,,,
DS10,DES04016,,,
DS10,DES04017,,,
DS10,DES04018,,,
DS10,DES04019,,,
DS10,DES04020,,,
DS10,DES04021,,,
DS10,DES04022,,,
DS10,DES04023,,,
DS10,DES04024,,,
DS10,DES04025,,,
DS10,DES04026,,,
DS10,DES04027,,,
DS10,DES04028,,,
DS10,DES04029,,,
DS10,DES04030,,,
DS10,DES04031,,,
DS10,DES04032,,,
DS10,DES04033,,,
DS10,DES04034,,,
DS10,DES04035,,,
DS10,DES04036,,,
DS10,DES04037,,,
DS10,DES04038,,,
DS10,DES04039,,,
DS10,DES04040,,,
DS10,DES04041,,,
DS10,DES04042,,,
DS10,DES04043,,,
DS10,DES04044,,,
DS10,DES04045,,,
DS10,DES04046,,,
DS10,DES04047,,,
DS10,DES04048,,,
DS10,DES04049,,,
DS10,DES04050,,,
DS10,DES04051,,,
DS10,DES04052,,,
DS10,DES04053,,,
DS10,DES04054,,,
DS10,DES04055,,,
DS10,DES04056,,,
DS10,DES04057,,,
DS10,DES04058,,,
DS10,DES04059,,,
DS10,DES04060,,,
DS10,DES04061,,,
DS10,DES04062,,,
DS10,DES04063,,,
DS10,DES04064,,,
DS10,DES04065,,,
DS10,DES04066,,,
DS10,DES04067,,,
DS10,DES04068,,,
DS10,DES04069,,,
DS10,DES04070,,,
DS10,DES04071,,,
DS10,DES04072,,,
DS10,DES04073,,,
DS13,DES04074,,,
DS13,DES04075,,,
DS13,DES04076,,,
DS13,DES04077,,,
DS13,DES04078,,,
DS13,DES04079,,,
DS13,DES04080,,,
DS13,DES04081,,,
DS13,DES04082,,,
DS13,DES04083,,,
DS13,DES04084,,,
DS13,DES04085,,,
DS13,DES04086,,,
DS13,DES04087,,,
DS13,DES04088,,,
DS13,DES04089,,,
DS13,DES04090,,,
DS13,DES04091,,,
DS13,DES04092,,,
DS13,DES04093,,,
DS13,DES04094,,,
DS13,DES04095,,,
DS13,DES04096,,,
DS13,DES04097,,,
DS13,DES04098,,,
DS13,DES04099,,,
DS13,DES04100,,,
DS13,DES04101,,,
DS13,DES04102,,,
DS13,DES04103,,,
DS13,DES04104,,,
DS13,DES04105,,,
DS13,DES04106,,,
DS13,DES04107,,,
DS13,DES04108,,,
DS13,DES04109,,,
DS13,DES04110,,,
DS13,DES04111,,,
DS13,DES04112,,,
DS13,DES04113,,,
DS13,DES04114,,,
DS13,DES04115,,,
DS13,DES04116,,,
DS13,DES04117,,,
DS13,DES04118,,,
DS13,DES04119,,,
DS13,DES04120,,,
DS13,DES04121,,,
DS13,DES04122,,,
DS13,DES04123,,,
DS13,DES04124,,,
DS13,DES04125,,,
DS13,DES04126,,,
DS13,DES04127,,,
DS13,DES04128,,,
DS13,DES04129,,,
DS13,DES04130,,,
DS13,DES04131,,,
DS13,DES04132,,,
DS13,DES04133,,,
DS13,DES04134,,,
DS13,DES04135,,,
DS13,DES04136,,,
DS13,DES04137,,,
DS13,DES04138,,,
DS13,DES04139,,,
DS13,DES04140,,,
DS13,DES04141,,,
DS13,DES04142,,,
DS13,DES04143,,,
DS13,DES04144,,,
DS13,DES04145,,,
DS13,DES04146,,,
DS13,DES04147,,,
DS13,DES04148,,,
DS13,DES04149,,,
DS13,DES04150,,,
DS13,DES04151,,,
DS13,DES04152,,,
DS13,DES04153,,,
DS13,DES04154,,,
DS13,DES04155,,,
DS13,DES04156,,,
DS13,DES04157,,,
DS13,DES04158,,,
DS13,DES04159,,,
DS13,DES04160,,,
DS13,DES04161,,,
DS13,DES04162,,,
DS13,DES04163,,,
DS13,DES04164,,,
DS13,DES04165,,,
DS13,DES04166,,,
DS13,DES04167,,,
DS13,DES04168,,,
DS13,DES04169,,,
DS13,DES04170,,,
DS13,DES04171,,,
DS13,DES04172,,,
DS13,DES04173,,,
DS13,DES04174,,,
DS13,DES04175,,,
DS13,DES04176,,,
DS13,DES04177,,,
DS13,DES04178,,,
DS13,DES04179,,,
DS13,DES04180,,,
DS13,DES04181,,,
DS13,DES04182,,,
DS13,DES04183,,,
DS13,DES04184,,,
DS13,DES04185,,,
DS13,DES04186,,,
DS13,DES04187,,,
DS13,DES04188,,,
DS13,DES04189,,,
DS13,DES04190,,,
DS13,DES04191,,,
DS13,DES04192,,,
DS13,DES04193,,,
DS13,DES04194,,,
DS13,DES04195,,,
DS13,DES04196,,,
DS13,DES04197,,,
DS13,DES04198,,,
DS13,DES04199,,,
DS13,DES04200,,,
DS13,DES04201,,,
DS13,DES04202,,,
DS13,DES04203,,,
DS13,DES04204,,,
DS13,DES04205,,,
DS13,DES04206,,,
DS13,DES04207,,,
DS13,DES04208,,,
DS13,DES04209,,,
DS13,DES04210,,,
DS13,DES04211,,,
DS13,DES04212,,,
DS13,DES04213,,,
DS13,DES04214,,,
DS13,DES04215,,,
DS13,DES04216,,,
DS13,DES04217,,,
DS13,DES04218,,,
DS13,DES04219,,,
DS13,DES04220,,,
DS13,DES04221,,,
DS13,DES04222,,,
DS13,DES04223,,,
DS13,DES04224,,,
DS13,DES04225,,,
DS13,DES04226,,,
DS13,DES04227,,,
DS13,DES04228,,,
DS13,DES04229,,,
DS13,DES04230,,,
DS13,DES04231,,,
DS13,DES04232,,,
DS13,DES04233,,,
DS13,DES04234,,,
DS13,DES04235,,,
DS13,DES04236,,,
DS13,DES04237,,,
DS13,DES04238,,,
DS13,DES04239,,,
DS13,DES04240,,,
DS13,DES04241,,,
DS13,DES04242,,,
DS13,DES04243,,,
DS13,DES04244,,,
DS13,DES04245,,,
DS13,DES04246,,,
DS13,DES04247,,,
DS13,DES04248,,,
DS13,DES04249,,,
DS13,DES04250,,,
DS13,DES04251,,,
DS11,DES04252,,,
DS11,DES04253,,,
DS11,DES04254,,,
DS11,DES04255,,,
DS11,DES04256,,,
DS11,DES04257,,,
DS11,DES04258,,,
DS11,DES04259,,,
DS11,DES04260,,,
DS11,DES04261,,,
B003,DES04262,,,
B003,DES04263,,,
B003,DES04264,,,
B003,DES04265,,,
B003,DES04266,,,
B003,DES04267,,,
B003,DES04268,,,
B003,DES04269,,,
B003,DES04270,,,
B003,DES04271,,,
B003,DES04272,,,
B003,DES04273,,,
B003,DES04274,,,
B003,DES04275,,,
B003,DES04276,,,
B003,DES04277,,,
B003,DES04278,,,
B003,DES04279,,,
B003,DES04280,,,
B003,DES04281,,,
B003,DES04282,,,
B003,DES04283,,,
B003,DES04284,,,
B003,DES04285,,,
B003,DES04286,,,
B003,DES04287,,,
B003,DES04288,,,
B003,DES04289,,,
B003,DES04290,,,
B003,DES04291,,,
B003,DES04292,,,
B003,DES04293,,,
B003,DES04294,,,
B003,DES04295,,,
B003,DES04296,,,
B003,DES04297,,,
B003,DES04298,,,
B003,DES04299,,,
EW07,DES04300,,,
EW07,DES04301,,,
EW07,DES04302,,,
EW07,DES04303,,,
EW07,DES04304,,,
EW07,DES04305,,,
EW07,DES04306,,,
EW07,DES04307,,,
EW07,DES04308,,,
EW07,DES04309,,,
EW07,DES04310,,,
EW07,DES04311,,,
EW07,DES04312,,,
EW07,DES04313,,,
EW07,DES04314,,,
EW07,DES04315,,,
EW07,DES04316,,,
EW07,DES04317,,,
EW07,DES04318,,,
EW07,DES04319,,,
EW07,DES04320,,,
EW07,DES04321,,,
EW07,DES04322,,,
EW07,DES04323,,,
EW07,DES04324,,,
EW07,DES04325,,,
EW07,DES04326,,,
EW07,DES04327,,,
EW07,DES04328,,,
EW07,DES04329,,,
EW07,DES04330,,,
EW07,DES04331,,,
EW07,DES04332,,,
EW07,DES04333,,,
EW07,DES04334,,,
EW07,DES04335,,,
EW07,DES04336,,,
EW07,DES04337,,,
EW07,DES04338,,,
EW07,DES04339,,,
EW07,DES04340,,,
EW07,DES04341,,,
EW07,DES04342,,,
EW07,DES04343,,,
EW07,DES04344,,,
EW07,DES04345,,,
EW07,DES04346,,,
EW07,DES04347,,,
EW07,DES04348,,,
EW07,DES04349,,,
EW07,DES04350,,,
EW07,DES04351,,,
EW07,DES04352,,,
EW07,DES04353,,,
EW07,DES04354,,,
EW07,DES04355,,,
EW07,DES04356,,,
EW07,DES04357,,,
EW07,DES04358,,,
EW07,DES04359,,,
EW07,DES04360,,,
EW07,DES04361,,,
EW07,DES04362,,,
EW07,DES04363,,,
EW07,DES04364,,,
EW07,DES04365,,,
EW07,DES04366,,,
EW07,DES04367,,,
EW07,DES04368,,,
EW07,DES04369,,,
EW07,DES04370,,,
EW07,DES04371,,,
EW07,DES04372,,,
EW07,DES04373,,,
EW07,DES04374,,,
EW07,DES04375,,,
EW07,DES04376,,,
EW07,DES04377,,,
EW07,DES04378,,,
EW07,DES04379,,,
EW07,DES04380,,,
EW07,DES04381,,,
EW07,DES04382,,,
EW07,DES04383,,,
EW07,DES04384,,,
EW07,DES04385,,,
EW07,DES04386,,,
EW07,DES04387,,,
EW07,DES04388,,,
EE07,DES04389,,,
EE07,DES04390,,,
EE07,DES04391,,,
EE07,DES04392,,,
EE07,DES04393,,,
EE07,DES04394,,,
EE07,DES04395,,,
EE07,DES04396,,,
EE07,DES04397,,,
EE07,DES04398,,,
EE07,DES04399,,,
EE07,DES04400,,,
EE07,DES04401,,,
EE07,DES04402,,,
EE07,DES04403,,,
EE07,DES04404,,,
EE07,DES04405,,,
EE07,DES04406,,,
EE07,DES04407,,,
EE07,DES04408,,,
EE07,DES04409,,,
EE07,DES04410,,,
EE07,DES04411,,,
EE07,DES04412,,,
EE07,DES04413,,,
EE07,DES04414,,,
EE07,DES04415,,,
EE07,DES04416,,,
EE07,DES04417,,,
EE07,DES04418,,,
EE07,DES04419,,,
EE07,DES04420,,,
EE07,DES04421,,,
EE07,DES04422,,,
EE07,DES04423,,,
EE07,DES04424,,,
EE07,DES04425,,,
EE07,DES04426,,,
EE07,DES04427,,,
EE07,DES04428,,,
EE07,DES04429,,,
EE07,DES04430,,,
EE07,DES04431,,,
EE07,DES04432,,,
EE07,DES04433,,,
EE07,DES04434,,,
EE07,DES04435,,,
EE07,DES04436,,,
EE07,DES04437,,,
EE07,DES04438,,,
EE07,DES04439,,,
EE07,DES04440,,,
EE07,DES04441,,,
EE07,DES04442,,,
EE07,DES04443,,,
EE07,DES04444,,,
EE07,DES04445,,,
EE07,DES04446,,,
EE07,DES04447,,,
EE07,DES04448,,,
EE07,DES04449,,,
EE07,DES04450,,,
EE07,DES04451,,,
EE07,DES04452,,,
EE07,DES04453,,,
EE07,DES04454,,,
EE07,DES04455,,,
EE07,DES04456,,,
EE07,DES04457,,,
EE07,DES04458,,,
EE07,DES04459,,,
EE07,DES04460,,,
EE07,DES04461,,,
EE07,DES04462,,,
EE07,DES04463,,,
EE07,DES04464,,,
EE07,DES04465,,,
EE07,DES04466,,,
EE07,DES04467,,,
EE07,DES04468,,,
EE07,DES04469,,,
EE07,DES04470,,,
EE07,DES04471,,,
EE07,DES04472,,,
EE07,DES04473,,,
EE07,DES04474,,,
EE07,DES04475,,,
EE07,DES04476,,,
EE07,DES04477,,,
EE07,DES04478,,,
EE07,DES04479,,,
EE07,DES04480,,,
EE07,DES04481,,,
EE07,DES04482,,,
EE07,DES04483,,,
EE07,DES04484,,,
EE07,DES04485,,,
B003,DES04486,,,
B003,DES04487,,,
B003,DES04488,,,
B003,DES04489,,,
B003,DES04490,,,
B003,DES04491,,,
B003,DES04492,,,
B003,DES04493,,,
B003,DES04494,,,
B003,DES04495,,,
B003,DES04496,,,
B003,DES04497,,,
B003,DES04498,,,
B003,DES04499,,,
B003,DES04500,,,
B003,DES04501,,,
B003,DES04502,,,
B003,DES04503,,,
B003,DES04504,,,
B003,DES04505,,,
B003,DES04506,,,
B003,DES04507,,,
B003,DES04508,,,
B003,DES04509,,,
B003,DES04510,,,
B003,DES04511,,,
B003,DES04512,,,
B003,DES04513,,,
B003,DES04514,,,
B003,DES04515,,,
B003,DES04516,,,
B003,DES04517,,,
B003,DES04518,,,
B003,DES04519,,,
B003,DES04520,,,
B003,DES04521,,,
B003,DES04522,,,
B003,DES04523,,,
B003,DES04524,,,
B003,DES04525,,,
B003,DES04526,,,
B003,DES04527,,,
B003,DES04528,,,
B003,DES04529,,,
B003,DES04530,,,
B003,DES04531,,,
B003,DES04532,,,
B003,DES04533,,,
B003,DES04534,,,
B003,DES04535,,,
B003,DES04536,,,
B003,DES04537,,,
B003,DES04538,,,
B003,DES04539,,,
B003,DES04540,,,
B003,DES04541,,,
B003,DES04542,,,
B003,DES04543,,,
B003,DES04544,,,
B003,DES04545,,,
B003,DES04546,,,
B003,DES04547,,,
B003,DES04548,,,
B003,DES04549,,,
B003,DES04550,,,
B003,DES04551,,,
B003,DES04552,,,
B003,DES04553,,,
B003,DES04554,,,
B003,DES04555,,,
B003,DES04556,,,
B003,DES04557,,,
B003,DES04558,,,
B003,DES04559,,,
B003,DES04560,,,
B003,DES04561,,,
B003,DES04562,,,
B003,DES04563,,,
B003,DES04564,,,
B003,DES04565,,,
B003,DES04566,,,
B003,DES04567,,,
B003,DES04568,,,
B003,DES04569,,,
B003,DES04570,,,
B003,DES04571,,,
B003,DES04572,,,
B003,DES04573,,,
B003,DES04574,,,
B003,DES04575,,,
B003,DES04576,,,
B003,DES04577,,,
B003,DES04578,,,
B003,DES04579,,,
B003,DES04580,,,
B003,DES04581,,,
B003,DES04582,,,
B003,DES04583,,,
B003,DES04584,,,
B003,DES04585,,,
B003,DES04586,,,
B003,DES04587,,,
B003,DES04588,,,
B003,DES04589,,,
B003,DES04590,,,
B003,DES04591,,,
B003,DES04592,,,
B003,DES04593,,,
B003,DES04594,,,
B003,DES04595,,,
B003,DES04596,,,
B003,DES04597,,,
B003,DES04598,,,
B003,DES04599,,,
B003,DES04600,,,
B003,DES04601,,,
B003,DES04602,,,
B003,DES04603,,,
B003,DES04604,,,
B003,DES04605,,,
B003,DES04606,,,
B003,DES04607,,,
B003,DES04608,,,
B003,DES04609,,,
B003,DES04610,,,
B003,DES04611,,,
B003,DES04612,,,
B003,DES04613,,,
B003,DES04614,,,
B003,DES04615,,,
B003,DES04616,,,
B003,DES04617,,,
B003,DES04618,,,
B003,DES04619,,,
B003,DES04620,,,
B003,DES04621,,,
B003,DES04622,,,
B003,DES04623,,,
B003,DES04624,,,
B003,DES04625,,,
B003,DES04626,,,
B003,DES04627,,,
B003,DES04628,,,
B003,DES04629,,,
B003,DES04630,,,
B003,DES04631,,,
B003,DES04632,,,
B003,DES04633,,,
B003,DES04634,,,
B003,DES04635,,,
B003,DES04636,,,
B003,DES04637,,,
B003,DES04638,,,
B003,DES04639,,,
B003,DES04640,,,
B003,DES04641,,,
B003,DES04642,,,
B003,DES04643,,,
B003,DES04644,,,
B003,DES04645,,,
B003,DES04646,,,
B003,DES04647,,,
B003,DES04648,,,
B003,DES04649,,,
B003,DES04650,,,
B003,DES04651,,,
B003,DES04652,,,
B003,DES04653,,,
B003,DES04654,,,
B003,DES04655,,,
B003,DES04656,,,
B003,DES04657,,,
B003,DES04658,,,
B003,DES04659,,,
B003,DES04660,,,
B003,DES04661,,,
B003,DES04662,,,
B003,DES04663,,,
DS04,DES04664,,,
DS04,DES04665,,,
DS04,DES04666,,,
DS04,DES04667,,,
DS04,DES04668,,,
DS04,DES04669,,,
DS04,DES04670,,,
DS04,DES04671,,,
DS04,DES04672,,,
DS04,DES04673,,,
DS04,DES04674,,,
DS04,DES04675,,,
DS04,DES04676,,,
DS04,DES04677,,,
DS04,DES04678,,,
DS04,DES04679,,,
DS04,DES04680,,,
DS04,DES04681,,,
DS04,DES04682,,,
DS04,DES04683,,,
DS04,DES04684,,,
DS04,DES04685,,,
DS04,DES04686,,,
DS04,DES04687,,,
DS04,DES04688,,,
DS04,DES04689,,,
DS04,DES04690,,,
DS04,DES04691,,,
DS04,DES04692,,,
DS04,DES04693,,,
DS04,DES04694,,,
DS04,DES04695,,,
DS04,DES04696,,,
DS04,DES04697,,,
DS04,DES04698,,,
DS04,DES04699,,,
DS04,DES04700,,,
DS04,DES04701,,,
DS04,DES04702,,,
DS04,DES04703,,,
DS04,DES04704,,,
DS04,DES04705,,,
DS04,DES04706,,,
DS04,DES04707,,,
DS04,DES04708,,,
DS04,DES04709,,,
DS04,DES04710,,,
DS04,DES04711,,,
DS04,DES04712,,,
DS04,DES04713,,,
DS04,DES04714,,,
DS04,DES04715,,,
DS04,DES04716,,,
DS04,DES04717,,,
DS04,DES04718,,,
DS04,DES04719,,,
DS04,DES04720,,,
DS04,DES04721,,,
DS04,DES04722,,,
DS04,DES04723,,,
DS04,DES04724,,,
DS04,DES04725,,,
DS04,DES04726,,,
DS04,DES04727,,,
DS04,DES04728,,,
DS04,DES04729,,,
DS04,DES04730,,,
DS04,DES04731,,,
DS04,DES04732,,,
DS04,DES04733,,,
DS04,DES04734,,,
DS04,DES04735,,,
DS04,DES04736,,,
DS04,DES04737,,,
DS04,DES04738,,,
DS04,DES04739,,,
DS04,DES04740,,,
DS04,DES04741,,,
DS04,DES04742,,,
DS04,DES04743,,,
DS04,DES04744,,,
DS04,DES04745,,,
DS04,DES04746,,,
DS04,DES04747,,,
DS04,DES04748,,,
DS04,DES04749,,,
DS04,DES04750,,,
DS04,DES04751,,,
DS04,DES04752,,,
DS04,DES04753,,,
DS04,DES04754,,,
DS04,DES04755,,,
DS04,DES04756,,,
DS04,DES04757,,,
DS04,DES04758,,,
DS04,DES04759,,,
DS04,DES04760,,,
DS04,DES04761,,,
DS04,DES04762,,,
DS04,DES04763,,,
DS04,DES04764,,,
DS04,DES04765,,,
DS04,DES04766,,,
DS04,DES04767,,,
DS04,DES04768,,,
DS04,DES04769,,,
DS04,DES04770,,,
DS04,DES04771,,,
DS04,DES04772,,,
DS04,DES04773,,,
DS04,DES04774,,,
DS04,DES04775,,,
DS04,DES04776,,,
DS04,DES04777,,,
DS04,DES04778,,,
DS04,DES04779,,,
DS04,DES04780,,,
DS04,DES04781,,,
DS04,DES04782,,,
DS04,DES04783,,,
DS04,DES04784,,,
DS04,DES04785,,,
DS04,DES04786,,,
DS04,DES04787,,,
DS04,DES04788,,,
DS04,DES04789,,,
DS04,DES04790,,,
DS04,DES04791,,,
DS04,DES04792,,,
DS04,DES04793,,,
DS04,DES04794,,,
DS04,DES04795,,,
DS04,DES04796,,,
DS04,DES04797,,,
DS04,DES04798,,,
DS04,DES04799,,,
DS04,DES04800,,,
DS04,DES04801,,,
DS04,DES04802,,,
DS04,DES04803,,,
DS04,DES04804,,,
DS04,DES04805,,,
DS04,DES04806,,,
EW07,DES04807,,,
EW07,DES04808,,,
EW07,DES04809,,,
EW07,DES04810,,,
EW07,DES04811,,,
EW07,DES04812,,,
EW07,DES04813,,,
EW07,DES04814,,,
EW07,DES04815,,,
EW07,DES04816,,,
EW07,DES04817,,,
EW07,DES04818,,,
EW07,DES04819,,,
EW07,DES04820,,,
EW07,DES04821,,,
EW07,DES04822,,,
EW07,DES04823,,,
EW07,DES04824,,,
EW07,DES04825,,,
EW07,DES04826,,,
EW07,DES04827,,,
EW07,DES04828,,,
EW07,DES04829,,,
EW07,DES04830,,,
EW07,DES04831,,,
EW07,DES04832,,,
EW07,DES04833,,,
EW07,DES04834,,,
EW07,DES04835,,,
EW07,DES04836,,,
EW07,DES04837,,,
EW07,DES04838,,,
EW07,DES04839,,,
EW07,DES04840,,,
EW07,DES04841,,,
EW07,DES04842,,,
EW07,DES04843,,,
EW07,DES04844,,,
EW07,DES04845,,,
EW07,DES04846,,,
EW07,DES04847,,,
EW07,DES04848,,,
EW07,DES04849,,,
EW07,DES04850,,,
EW07,DES04851,,,
EW07,DES04852,,,
EW07,DES04853,,,
EW07,DES04854,,,
EW07,DES04855,,,
EW07,DES04856,,,
EW07,DES04857,,,
EW07,DES04858,,,
EW07,DES04859,,,
EW07,DES04860,,,
EW07,DES04861,,,
EW07,DES04862,,,
EW07,DES04863,,,
EW07,DES04864,,,
EW07,DES04865,,,
EW07,DES04866,,,
EW07,DES04867,,,
EW07,DES04868,,,
EW07,DES04869,,,
EW07,DES04870,,,
EW07,DES04871,,,
EW07,DES04872,,,
DN01,DES04873,,,
DN01,DES04874,,,
DN01,DES04875,,,
DN01,DES04876,,,
DN01,DES04877,,,
DN01,DES04878,,,
DN01,DES04879,,,
DN01,DES04880,,,
DN01,DES04881,,,
DN01,DES04882,,,
DN01,DES04883,,,
DN01,DES04884,,,
DN01,DES04885,,,
DN01,DES04886,,,
DN01,DES04887,,,
DN01,DES04888,,,
