Route Code,Route Name
DH03098,"PANDEYDIH"
DAR0005,"PANDOUL"
RA02884,"PANDRA"
MO00884,"PANDUA"
TEZ0008,"PANERI"
MAN4201,"PANGAI YANGDONG"
DIB16,"PANI MIRI GAON"
DIB0016,"PANI MIRI GAON"
NLP0701,"PANIGAON"
DA01335,"PANIGHATA"
DRH0077,"PANIGHATA"
KO00551,"PANIHATI"
EA00280,"PANIPARUL"
DHA1501,"PANISAGAR"
OTH0548,"PANISAGAR (DHARMANAGAR)"
DA01699,"PANISALA"
UT01755,"PANISALA"
DRP0073,"PANITANKI"
DA01331,"PANITANKI"
NTWB114,"PANITANKI MORE"
GHY1001,"PANITEMA"
GUWR0033,"PANITEMA"
TIN0026,"PANITOLA"
DIB4701,"PANITOLA"
GUWU0039,"PANJABARI"
GHY4701,"PANJABARI"
UT01756,"PANJIPARA"
BI00137,"PANRUI"
DA01655,"PANSAGAR"
EA00281,"PANSKURA"
KO00484,"PANSKURA"
DA01679,"PANTUR"
NTNE047,"PAPUMPARE"
WA01859,"PAR NAWADA"
PUR0078,"PARA"
GA02416,"PARAIYA"
BU00217,"PARAJ"
MO00885,"PARAMBUA"
KIS0028,"PARBAHA HAT"
ARA0017,"PARBAHA HAT"
BE02546,"PARBATTA"
ARA0015,"PARBHA HAT"
KIS0009,"PARBHA HAT"
MA01229,"PARBOTIDANGA"
BUR0022,"PARBOTPUR"
DH03115,"PARDIH"
BUR0132,"PARHATI"
MUZ0023,"PARIHAR"
KO10065,"PARK CIRCUS"
LA03267,"PARO LAXMIPUR ROAD"
LA03264,"PARO LAXMIPUR ROAD JAMUI"
MUZ0024,"PAROO (MFP)"
WA01988,"PARSA"
CH02665,"PARSA"
CH02666,"PARSA"
DA02082,"PARSA DHAM"
MUZ0025,"PARSAUNI"
WA01841,"PARSAUNI"
TAT0002,"PARSUDIH"
SA02266,"PARTAPGUNJ"
SUP0018,"PARTAPGUNJ"
KIS0039,"PARTKOIHAAT"
BIR0005,"PARUI"
BIR0016,"PARUL"
BU00218,"PARULIA"
BIR0038,"PARULIA"
WA01950,"PARWALPUR"
GHY0801,"PASARIA"
GUWR0034,"PASARIA"
KIS0062,"PASCHIM PALLI"
KA00367,"PASCHIM PUTYARI"
KI02746,"PASHCHIM PALLI"
BUR0008,"PASHIM PARA"
OTH0074,"PASIGHAT"
LIK0801,"PASIGHAT"
OTH0509,"PASIGHAT(AP) (AP - LIKABALI)"
BE02547,"PASRAHA"
LA03268,"PATAM EAST, NAUWAGARHI"
TA03390,"PATAMDA"
SUP0019,"PATARGHAT"
SA02267,"PATARGHAT"
WA01994,"PATARGHAT"
WA01844,"PATASANG"
EA00282,"PATASHPUR"
EA00283,"PATASPUR"
WA01951,"PATEL NAGAR"
SA02850,"PATEPUR"
CH02669,"PATHARA"
BIR0069,"PATHARCHAPRI"
DH03135,"PATHARDIH"
DA01701,"PATHARGHATA"
KO00552,"PATHARGHATA"
SIL6001,"PATHARKANDI"
SILK0025,"PATHARKANDI"
KA00368,"PATHARPRATIMA"
OTH0611,"PATHERKANDI (SILCHAR - KARIMGANJ)"
DH03139,"PATHRAKULLI"
DE03033,"PATHROL"
DE03032,"PATHROL,MADHUPUR"
OTH0188,"PATHSALA"
OTH0375,"PATHSALA (LOWER ASSAM 2)"
DA01673,"PATIRA"
DA01688,"PATIRAM"
MU01437,"PATKELDANGA"
BUR0145,"PATKELDANGA"
KIS0038,"PATKOI"
PAT0001,"PATNA CITY"
OTH0150,"PATNA CITY"
PA03403,"PATNA OFFICE"
WA01984,"PATNA SADAR"
PA02729,"PATNA SADAR"
SA02854,"PATORI"
SA02787,"PATPARA"
KR00800,"PATPUKUR"
BA00048,"PATRASAYER"
RA02939,"PATRATU"
DA01332,"PATTI COLONY"
DRP0074,"PATTI COLONY"
DRH0074,"PATTI COLONY"
KO20007,"PATULIA"
KO10017,"PATULIYA"
KO20064,"PATULIYA"
BUR0105,"PATUN"
WAR0004,"PAURA"
KI02747,"PAWA KHALI"
BH01794,"PAWAI"
KIS0045,"PAWAKHALI"
WA01952,"PAWAPURI"
KR00801,"PAYRADANGA"
PC0101,"PC scheme (ADH ENT)"
PC0109,"PC scheme (ADH ENT)"
PC0103,"PC scheme (ARI AGE)"
PC0111,"PC scheme (ARI AGE)"
PC0106,"PC scheme (ASS HAR)"
PC0114,"PC scheme (ASS HAR)"
PC0102,"PC scheme (MAH MAR)"
PC0110,"PC scheme (MAH MAR)"
PC0107,"PC scheme (NIR HAR)"
PC0115,"PC scheme (NIR HAR)"
PC0104,"PC scheme (PRA TRA)"
PC0112,"PC scheme (PRA TRA)"
PC0108,"PC scheme (RAH TRA)"
PC0116,"PC scheme (RAH TRA)"
PC0105,"PC scheme (SUB KAR)"
PC0113,"PC scheme (SUB KAR)"
DHA0019,"PECHARTHAL"
DRP0061,"PEDONG"
DRH0061,"PEDONG"
DA01319,"PEDONG"
DRJ0024,"PEDONG BAZAR"
DH03193,"PETARWAR"
GA02395,"PG ROAD UNTTA"
GAY0006,"PG ROAD UNTTA"
GA02411,"PHAILADPUR"
DA01314,"PHANSIDEBA"
DRJ0035,"PHASIDEWA"
DRH0164,"PHASIDEWA"
DRP0164,"PHASIDEWA"
NAG1601,"PHEK"
OTH0263,"PHIDING"
DIB0025,"PHILOBARI"
DIB25,"PHILOBARI"
TIN0027,"PHILOBARI"
DA02158,"PHOOLPARAS"
SA02796,"PHULAHARA"
TURP0016,"PHULBARI"
TUR1501,"PHULBARI"
OTH0440,"PHULBARI - MEG (TURA PLAIN)"
OTH0467,"PHULGURI (NAGAON)"
AIZ5101,"PHULLEN"
DAR0011,"PHULPARAS"
DA02080,"PHULPHALPARAS"
DA02159,"PHULPHARAS"
DA02081,"PHULPHRAS"
WA01983,"PHULWARI"
PA02730,"PHULWARI"
SI02700,"PHULWARIA"
DH03214,"PHUSRO"
MAL024,"PIAJI MORE"
KO00553,"PICNIC GARDEN"
BUR0072,"PILKHA KOUGHOSA"
WES0015,"PINGLA"
GA02433,"PIPAR GHATI"
BU00219,"PIPLON"
SUP0020,"PIPRA"
SA02268,"PIPRA"
MUZ0026,"PIPRAHI"
RDL013,"PIPRITHAN"
WE00991,"PIRAKATA"
MA01230,"PIRGANJ"
MA01231,"PIRGANJ, MALDA"
MA01176,"PIRHANJ, MALDA"
BH01795,"PIRPAINTI"
OTH0778,"PIRPAINTY (BHAGALPUR)"
BIR0028,"PIRTALA"
DH03101,"PIRTAND"
MAN0005,"PISHUM"
RA02881,"PISKA MORE"
RA02918,"PITHORIA"
KIS0005,"PLASHI"
ARA0001,"PLASHI"
KR00702,"PLASSEY"
KR00802,"PLASSEY"
KR00803,"PLASSEYPARA"
OTH0743,"POAMARA (SILCHAR - KARIMGANJ)"
UDI5101,"POANGBARI"
DE03071,"PODAIYAHAT"
DE03072,"PODIYAHAT"
MAL001,"POHARIYA"
OTH0337,"POHUMARA - LAKHIMPUR"
OTH0573,"POHUMARA - LAKHIMPUR (LAKHIMPUR)"
MO00886,"POINAN"
BA00049,"POKHANNA"
BNK0003,"POKHARNA"
JAL0035,"POKHRIYABONG"
DRH0154,"POKHRIYABONG"
DRP0154,"POKHRIYABONG"
DRJ0025,"POKHRIYABONG"
MO00887,"POLBA"
KO00554,"POLERHAT"
WA01848,"POLICE LINE"
DE03089,"POLICE LINE"
AIZ1601,"POLICE STATION"
KR00804,"POLIYANPUR"
KO00555,"POLTA"
MA01182,"POPRA"
MO00888,"PORABAZAR"
DA01350,"PORAJHAR"
DH03198,"PORDAAG FUSRO"
WES0030,"PORIHATI"
MAN4301,"POROMPAT"
WA01953,"POSTMARTAM ROAD"
KIS0020,"POTHIA"
KIS0044,"POTHIYA"
KIS0055,"POWAKHALI"
NTWB098,"PRADHAN NAGAR"
DA01333,"PRADHANNAGAR"
JAL0053,"PRADHANNAGAR"
DRP0075,"PRADHANNAGAR"
MU02199,"PRAHALADPUR"
KAT00141,"PRANPUR"
KAT0014,"PRANPUR"
KA02626,"PRANPUR"
DA01689,"PRANSAGAR"
KO10051,"PRATANNAGAR"
EAS0002,"PRATAPDIGHI"
SA02269,"PRATAPGANJ"
SUP0021,"PRATAPGANJ"
DUM0047,"PRATAPGARH"
RA02966,"PRATAPPUR"
DUM0041,"PRAYAGRAJ"
TA03372,"PRSUDIH"
MAL011,"PTS MORE"
BA00050,"PUABAGAN"
TEZ0601,"PUB CHAIDUAR"
BISW0001,"PUB CHAIDUAR"
LNA1601,"PUB KALAKUCHI"
LOWT0033,"PUB KALAKUCHI"
TEZ2301,"PUB MANGALDOI"
MA01254,"PUKURIA"
KR00805,"PUKURIA"
GOL0005,"PULIBOR"
MU02197,"PUNAURA"
GA02316,"PUNAWA"
PUR0047,"PUNCHA"
RA02862,"PUNDAG"
DA01690,"PUNDARI"
CO01509,"PUNDI-GOSKA"
ALI0013,"PUNDIBARI"
CO01477,"PUNDIBARI"
RA00946,"PUNJABI MORE"
PA02732,"PUNPUN"
MUZ0027,"PUPRI"
MA01172,"PUR SUJAPUR"
GOL12,"PURABANGALA"
GOL0012,"PURABANGALA"
SA02270,"PURAINI"
SUP0022,"PURAINI"
SUP00221,"PURAINI"
TUR0001,"PURAKHASIA"
TURH0013,"PURAKHASIA"
OTH0113,"PURANA KANPUR"
BA00074,"PURANDARPUR"
BIR0004,"PURANDARPUR"
MU01390,"PURANDARPUR"
MUR0005,"PURANDARPUR"
GA02373,"PURANI BIJALI COLONY"
WA01954,"PURANI BUS STAND"
DA02118,"PURANI THANA CHOWK"
MA01232,"PURBANDA GHAT"
BU00220,"PURBASTHALI"
OTH0280,"PURIANG"
OTH0644,"PURIANG (SHILLONG)"
CH02672,"PURNAHIA"
MUZ0028,"PURNAHIA"
PUR00071,"PURNEA EAST"
NTBH001,"PURNIA"
RDL017,"Purnia"
PUR0024,"PURNIA CITY"
KA02627,"PURNIA CITY"
BUR0053,"PURO"
DA02136,"PURSOLIYA"
DNK0010,"PURSURA"
DAN0001,"PURSURA"
DNK0012,"PURSURAH"
MO00889,"PURSURAH"
DAN0006,"PURSURAH"
SA02788,"PUSA"
BU00221,"PUTSURI"
SHI0901,"PYNURSLA"
OTH0281,"PYNURSLA"
DA02160,"QUILAGHAT"
DA01351,"QUILAGHATA"
DA02161,"R.K. COLLEGE ROAD"
UDI1301,"R.K. PUR"
SIL0701,"R.K.NAGAR"
SILK0026,"R.K.NAGAR"
JA01595,"RABINDRA MORE"
DRJ0026,"RABINDRA SARANI"
DRP0078,"RABINDRANAGAR"
DA01336,"RABINDRANAGAR"
OTH0762,"RADANG (SIKKIM)"
DA02102,"RADH CHOWK"
BU00222,"RADHAKANTAPUR"
EAS0003,"RADHAMONI"
KR00806,"RADHANAGAR"
KO10061,"RADHANAGAR"
MU01438,"RADHARGHAT"
DUM0037,"RAEBARELI"
SUP0023,"RAGHOPUR"
SA02271,"RAGHOPUR"
DA02193,"RAGHOPUR"
RDL012,"RAGHUNATHGANJ"
DN10DUM01,"RAGHUNATHGANJ"
NTWB139,"RAGHUNATHGANJ"
MU01439,"RAGHUNATHGUNJ"
NTWB008,"RAGHUNATHGUNJ"
NTWB117,"RAGHUNATHGUNJ,MLDA"
KO20022,"RAGHUNATHPUR"
SI02701,"RAGHUNATHPUR"
PA02733,"RAGOUPUR"
BUR0024,"RAGPUR"
NGN2601,"RAHA"
MOR0002,"RAHA -MORIGAON"
DA02162,"RAHAMKHA"
KO10019,"RAHARA"
DA02163,"RAHIKA"
BE02548,"RAHIMPUR"
DHA0029,"RAHISHYABARI"
WA01955,"RAHUI"
KO00466,"RAIDIGHI"
SHA0063,"RAIDIGHI"
EA00309,"RAIDIGHI"
KA00380,"RAIDIGHI."
UT01757,"RAIGANJ"
RDL007,"RAIGANJ"
NTWB057,"RAIGANJ"
DN06DUM03,"RAIGANJ"
OTH0691,"RAIGANJ (UTTAR DINAJPUR)"
BU00223,"RAINA"
BA00051,"RAIPUR"
BIR0072,"RAIPUR"
OTH0738,"RAISHYABARI BAZAR (DHARMANAGAR)"
DH03216,"RAJ DHANWAR"
TA03397,"RAJ NAGAR"
GA02500,"RAJA BAJAR"
SIL7401,"RAJA BAZAR"
SILC0041,"RAJA BAZAR"
TURP0017,"RAJABALA"
TUR1601,"RAJABALA"
SA02282,"RAJANPUR"
SUP0034,"RAJANPUR"
SA02851,"RAJAPAKAR"
LA03293,"RAJARANI TALAW"
KO20016,"RAJARHAT"
JAL0031,"RAJARHAT"
KO00556,"RAJARHAT"
NTWB147,"RAJARHAT"
WA01956,"RAJAUI BAZAR"
WA01845,"RAJAULI BUS STAND"
BE02552,"RAJAURA"
BEG0023,"RAJAURA"
BUR0017,"RAJBALHAT"
RA00947,"RAJBANDH"
KAL0002,"RAJBARI"
KO20068,"RAJBARI"
KO10023,"RAJBARI"
KO00670,"RAJBERIA"
NTWB150,"RAJDANGA"
DH03109,"RAJDHANWAR"
DA01339,"RAJGANG"
DA01324,"RAJGANJ"
DRP0066,"RAJGANJ"
JAL0033,"RAJGANJ"
NTWB060,"RAJGANJ"
NTWB181,"RAJGANJ- JALPAIGURI"
OTH0583,"RAJGARH (DIBRUGARH)"
DIB0301,"RAJGARH ROAD"
WA01957,"RAJGIR ROAD"
BI00138,"RAJGRAM"
DH03165,"RAJGUNJ"
MO00890,"RAJHAT"
BUR0059,"RAJHATI"
KO20020,"RAJIBPUR"
DA01691,"RAJIBPUR"
DA02068,"RAJKUMARGANJ"
SIB0004,"RAJMAI"
MA00999,"RAJNAGAR"
DAR0012,"RAJNAGAR"
BI00159,"RAJNAGAR"
BIR0065,"RAJNAGAR"
TA03398,"RAJNAGAR"
UDI4901,"RAJNAGAR"
UDI2101,"RAJNAGAR-1"
UDI2201,"RAJNAGAR-2"
KA02628,"RAJNI CHOWK"
PUR0017,"RAJNI CHOWK"
BH01796,"RAJOUN"
BE02561,"RAJOURA"
KA00392,"RAJPUR"
KO00671,"RAJPUR"
DAK0005,"RAJUYA"
RP0102,"RAKE-POINT-AZARA"
RP0105,"RAKE-POINT-BAIHATA"
RP0107,"RAKE-POINT-BARPETA"
RP0122,"RAKE-POINT-BHANGA"
RP0110,"RAKE-POINT-BOKAJAN"
RP0106,"RAKE-POINT-BONGAIGAON"
RP0103,"RAKE-POINT-CHANGSARI"
RP0112,"RAKE-POINT-DEKARGAON"
RP0121,"RAKE-POINT-DHARMANAGAR"
RP0117,"RAKE-POINT-DIBRUGARH"
RP0125,"RAKE-POINT-DIMAPUR"
RP0118,"RAKE-POINT-DULIAJAN"
RP0101,"RAKE-POINT-GUWAHATI"
RP0109,"RAKE-POINT-HAIBARGAON"
RP0113,"RAKE-POINT-HARMOTY"
RP0120,"RAKE-POINT-JIRANIA"
RP0124,"RAKE-POINT-JIRIBUM"
RP0116,"RAKE-POINT-JORHAT"
RP0104,"RAKE-POINT-KAMLAJHARI"
RP0108,"RAKE-POINT-KOKRAJHAR"
RP0115,"RAKE-POINT-LAKHIMPUR"
RP0111,"RAKE-POINT-LANKA"
RP0123,"RAKE-POINT-SALCHAPRA"
RP0114,"RAKE-POINT-SILAPATHAR"
RP0119,"RAKE-POINT-TINSUKIA"
PUR0025,"RAM BAGH"
KA02629,"RAM BAGH"
SA02281,"RAM PUR"
SA02821,"RAM PUR KACHARI"
SA02824,"RAMA CHOWK"
LA03292,"RAMANKABAD"
KO00672,"RAMCHANDRAPUR"
GUWR0035,"RAMDIA"
GHY0301,"RAMDIA"
MO00891,"RAMESWARPUR"
KA00369,"RAMGANGA"
UT01758,"RAMGANJ"
LA03338,"RAMGARH"
RAN0001,"RAMGARH"
DE03087,"RAMGARH"
RA02998,"RAMGARH."
RA02941,"RAMGHAR CANT"
BU00224,"RAMGOPALPUR"
BA00052,"RAMHARIPUR"
MOG0007,"RAMHATITOLA"
AIZ7901,"RAMHLUN NORTH"
AIZ0006,"RAMHLUN SOUTH"
WES0053,"RAMJIBANPUR"
BUR0023,"RAMJIBONPUR"
AIZ6901,"RAMLUN"
AIZ0009,"RAMLUN SOUTH"
OTH0787,"RAMMAM (SIKKIM)"
EA00284,"RAMNAGAR"
WES0051,"RAMNAGAR"
BI00157,"RAMNAGAR"
BUR0058,"RAMNAGAR"
MAL008,"RAMNAGAR"
KR00821,"RAMNAGAR"
OTH0524,"RAMNAGAR - CACHAR (SILCHAR - CACHAR)"
DA02164,"RAMPATTI"
DE03085,"RAMPUR"
LA03350,"RAMPUR"
DA01625,"RAMPUR"
BA00075,"RAMPUR"
KIS0003,"RAMPUR"
MU02202,"RAMPUR CHOWK"
OTH0725,"RAMPUR( VIJOYNAGAR) (GUWAHATI RURAL)"
BI00139,"RAMPURHAT"
NTWB163,"RAMPURHAT"
SHA0064,"RAMRAJATALA"
KO00467,"RAMRAJATALA"
BIR0037,"RAMRAMPUR"
AIZ3901,"RAMRIKAWN MZU ROAD"
BA00053,"RAMSAGAR"
OTH0160,"RAMTHAR VENG"
KR00807,"RANABANDH GHAT"
KR00808,"RANAGHAT"
RA03404,"RANCHI OFFICE"
DE03080,"RANESHWAR"
DE03026,"RANGA MORE"
MA01158,"RANGAIPUR"
GOL0008,"RANGAJAN"
JAL0010,"RANGALIBAZNA"
OTH0195,"RANGAMATI"
OTH0516,"RANGAMATI - GOLAGHAT (GOLAGHAT)"
DA01344,"RANGAPANI"
DRP0086,"RANGAPANI"
DRH0086,"RANGAPANI"
OTH0567,"RANGAPANI - WB (DARJEELING PLAINS)"
TEZ3401,"RANGAPARA"
OTH0587,"RANGAPARA (TEZPUR)"
OTH0156,"RANGIA"
GUWR0036,"RANGIA"
GHY3501,"RANGIA"
OTH0389,"RANGIA (GUWAHATI RURAL)"
OTH0109,"RANGIA (NT)"
GHY3101,"RANGIA TINIALI"
GHY3401,"RANGIA WEST"
LGL1101,"RANGJULI"
LOWO0048,"RANGJULI"
LA30004,"RANGJULI"
NTWB015,"RANGPO"
SI01562,"RANGPO"
OTH0717,"RANGPO (SIKKIM)"
NTWB124,"RANGPO, SIKKIM"
NTWB180,"RANGPO- SIKKIM"
BHL0031,"RANGRA"
BI00140,"RANGTARA"
OTH0402,"RANGTE (MIZORAM)"
BE02557,"RANI"
DE03057,"RANI BAHAL"
WA01958,"RANI BAZAR"
WA01856,"RANI BAZAR ROAD"
BA00054,"RANIBANDH"
DA01341,"RANIDANGA"
DRP0083,"RANIDANGA"
ARA0002,"RANIGANJ"
ARA0009,"RANIGANJ"
NTWB113,"RANIGANJ"
MA01256,"RANIGANJ"
KIS0030,"RANIGANJ"
RA00959,"RANIGANJ"
NTWB219,"RANIGANJ - ARARIA- BIHAR"
MA01233,"RANIGANJ, MALDA"
KI02755,"RANIGANJ."
GA02524,"RANIGANJ.."
KO00468,"RANIHATI"
SHA0065,"RANIHATI"
SHI2001,"RANIKOR"
MUR0002,"RANINAGAR"
PUR0023,"RANIPATRA"
KA02630,"RANIPATRA"
SI01563,"RANIPOOL"
MAL003,"RANIPURA"
RA00948,"RANISAYER"
SIK0012,"RANKA"
BA00055,"RANPUR"
DA02165,"RANTI"
UT01720,"RASAKHAWA"
UT01759,"RASAKHOWA"
MA01120,"RASHIDPUR"
DA01645,"RASIDPUR"
DE03058,"RASIKPUR"
BU00235,"RASULPUR"
BA00056,"RASULPUR"
DA02046,"RAT RAHI"
SIL1201,"RATABARI"
SILK0027,"RATABARI"
BE02549,"RATAN"
BE02584,"RATANPUR"
DA01700,"RATANPUR"
BA00057,"RATANPUR"
BUR0137,"RATANPUR PIRTALA"
MA01156,"RATHBARI"
MA01117,"RATHBARI BAJAR"
GA02381,"RATNI"
RA02889,"RATU"
AIZ5201,"RATU"
RA02888,"RATU ROAD"
MA01234,"RATUA"
NTWB067,"RATUA"
MA010751,"RATUA-I"
MA010961,"RATUA-II"
EA00285,"RATULIA"
KA02631,"RAUTA"
PUR0003,"RAUTA"
SI01564,"RAVANGLA"
SI01565,"RAVANGLA"
RA02890,"RAVI STEEL"
SA02793,"RAWARI"
AIZ3401,"RAWPUICHHIP"
RA02926,"RAY"
BUR0124,"RAYAN"
MU01440,"REJINAGAR"
AIZ0101,"REPUBLIC"
WE00992,"RERIPUR"
OTH0158,"RESUBELPARA"
OTH0782,"RESUBELPARA (TURA PLAIN)"
CH02667,"REVELGANJ"
SI01566,"RHENOCK"
NTNE048,"RI BHOI"
MUZ0029,"RIGA"
KA02624,"RIGA"
KA02623,"RIGA ROAD"
DE03025,"RIKHIA ROAD"
DA01343,"RIMBIK"
DRH0085,"RIMBIK"
DRP0085,"RIMBIK"
MOG0012,"RISHRA"
DH03182,"RITUDIH"
CHA0002,"RIVILGANJ"
WA01959,"RJAGIR"
WA01960,"ROH"
WA01825,"ROH BAZAR"
OTH0212,"ROHA"
OTH0464,"ROHA (NAGAON)"
MO00892,"ROHIA"
DE03011,"ROHINI"
WES0004,"ROHINI"
DUM0007,"ROHTAS"
NTNE049,"ROING"
APT0501,"ROING"
OTH0513,"ROING (AP - TINSUKIA)"
OTH0092,"ROING (NT)"
PUR0044,"ROLA"
DIB0032,"RONGAJAAN"
TIN0028,"RONGAJAAN"
TURH0014,"RONGJENG"
OTH0275,"RONGJENG"
TUR4301,"RONGJENG"
OTH0578,"RONGJENG (TURA HILLS)"
SI01555,"RONGLI"
SILC0042,"RONGPUR"
SIL2401,"RONGPUR"
OTH0133,"RONGPUR"
OTH0047,"RONGRA"
OTH0617,"RONGRA (TURA HILLS)"
TURH0015,"RONGRAM"
TUR2701,"RONGRAM"
OTH0608,"RONGRAM (TURA HILLS)"
LGL1201,"RONGSAI"
LOWO0049,"RONGSAI"
AIZ0001,"ROPAIA BAWK"
SAM0004,"ROSERA"
SA02779,"ROSHRA"
WES0054,"ROSKUNDU"
BIR0032,"ROUNDI"
MU02203,"ROUT 4"
MU02206,"ROUT 7"
MU02207,"ROUTE 1"
MU02208,"ROUTE 10"
MU02209,"ROUTE 11"
MU02210,"ROUTE 12"
MU02211,"ROUTE 2"
MU02212,"ROUTE 3"
MU02213,"ROUTE 4"
MU02214,"ROUTE 5"
MU02215,"ROUTE 6"
MU02216,"ROUTE 7"
MU02217,"ROUTE 8"
MU02218,"ROUTE 9"
TEZ1401,"ROWTA"
LIK1001,"RUKSIN"
MUZ0030,"RUNNISAIDPUR NSC"
MUZ0031,"RUNNISAIDPUR SD"
MUZ0032,"RUNNISAIDPUR SSD"
TIN0029,"RUPAI"
OTH0273,"RUPAI"
DIB0024,"RUPAI"
DIB24,"RUPAI"
OTH0452,"RUPAI (TINSUKIA)"
UDI3401,"RUPAICHARI"
WA01961,"RUPAUH"
DA02072,"RUPAULI"
GUWU0040,"RUPNAGAR"
GHY7501,"RUPNAGAR"
RA00949,"RUPNARAYANPUR"
RA00950,"RUPNARAYANPUR"
OTH0292,"RUPOHI"
BIR0073,"RUPPUR"
LDH2001,"RUPSI"
LOWO0050,"RUPSI"
LOWT0039,"RUPSI1"
LBA1501,"RUPSI1"
LBA1601,"RUPSI2"
LOWT0040,"RUPSI2"
BE02550,"S KAMAL"
DE03059,"S.P. COLLEGE ROAD"
DE03036,"S.S.M.JALAN ROAD"
9934997376,"SA02249"
9973873310,"SA02249"
9973373985,"SA02249"
9709516097,"SA02249"
7759903786,"SA02249"
8002368476,"SA02249"
9631905784,"SA02249"
8298139145,"SA02249"
9006469209,"SA02249"
9472855101,"SA02249"
9631558105,"SA02249"
9939525719,"SA02249"
7549264600,"SA02249"
9162621919,"SA02249"
9006958832,"SA02249"
9934846954,"SA02249"
9708066239,"SA02249"
9931412424,"SA02249"
9955873987,"SA02249"
8406026032,"SA02249"
6475273014,"SA02250"
9431657152,"SA02251"
9431658082,"SA02251"
9431889198,"SA02251"
9931277801,"SA02251"
9931688887,"SA02252"
9534363635,"SA02252"
9955425430,"SA02253"
9939218722,"SA02253"
9939032825,"SA02253"
9931903581,"SA02253"
9973964701,"SA02253"
9939777007,"SA02253"
9430696307,"SA02254"
6476285114,"SA02254"
9471613555,"SA02254"
9470030763,"SA02254"
9934003352,"SA02254"
9471416702,"SA02254"
9431862905,"SA02255"
9472069647,"SA02255"
9931199880,"SA02255"
9431457111,"SA02255"
9431863676,"SA02255"
9304201942,"SA02255"
9534455610,"SA02255"
8877411995,"SA02255"
9430279337,"SA02255"
9471691490,"SA02255"
9431413041,"SA02255"
8405012328,"SA02255"
8757018708,"SA02255"
9430088072,"SA02255"
9431412924,"SA02255"
9430246788,"SA02255"
9430452630,"SA02255"
9431287808,"SA02255"
7631432590,"SA02255"
9431267990,"SA02255"
9431080856,"SA02255"
9525482394,"SA02255"
9430270833,"SA02255"
9955345609,"SA02255"
9570829404,"SA02255"
9431863299,"SA02255"
9661664853,"SA02256"
9570275105,"SA02256"
9162083026,"SA02256"
9162317179,"SA02256"
9939427547,"SA02256"
9939427747,"SA02257"
9852644833,"SA02257"
9430445040,"SA02257"
9162928355,"SA02257"
7549291718,"SA02257"
9006315721,"SA02257"
9801642081,"SA02258"
9472885042,"SA02258"
7295062221,"SA02258"
9570405953,"SA02258"
9430543576,"SA02258"
9430450723,"SA02258"
9431242161,"SA02258"
9431497474,"SA02258"
9431247862,"SA02258"
9430092240,"SA02258"
9431091762,"SA02258"
9430999408,"SA02258"
9430974870,"SA02258"
9304428933,"SA02258"
06476-2233022,"SA02258"
9470216700,"SA02258"
9431254660,"SA02258"
9939631901,"SA02258"
9431440487,"SA02258"
7033754303,"SA02258"
9931488082,"SA02258"
9931414468,"SA02258"
7739632573,"SA02258"
9470217181,"SA02258"
9932566701,"SA02258"
9939031237,"SA02258"
9709950002,"SA02258"
9534309987,"SA02258"
9472840322,"SA02258"
9709897767,"SA02258"
06476-222826,"SA02258"
9973897571,"SA02258"
9431660775,"SA02258"
9801723058,"SA02258"
9934892167,"SA02258"
9431242002,"SA02258"
9431893320,"SA02258"
9709878870,"SA02259"
9472854089,"SA02259"
9771228815,"SA02259"
9006740669,"SA02259"
9006162096,"SA02259"
9798909031,"SA02259"
8409899701,"SA02259"
9431626519,"SA02259"
9771377810,"SA02260"
9931654937,"SA02260"
9576367119,"SA02260"
7870773039,"SA02261"
9431657262,"SA02261"
8298667626,"SA02261"
7250781682,"SA02261"
9006752533,"SA02261"
9934950360,"SA02261"
9570768488,"SA02261"
8877437246,"SA02261"
9572572805,"SA02261"
8877241078,"SA02261"
9939111285,"SA02262"
9631558167,"SA02262"
7766885507,"SA02262"
9955442346,"SA02263"
9431255029,"SA02263"
9470289084,"SA02263"
8292288292,"SA02263"
8210055077,"SA02263"
9973006095,"SA02263"
9431892641,"SA02263"
9931706489,"SA02263"
9934829099,"SA02263"
7549977315,"SA02263"
8210858612,"SA02264"
8969042407,"SA02264"
7782914023,"SA02264"
9934918344,"SA02265"
9934720256,"SA02265"
9263212930,"SA02265"
9955087529,"SA02265"
7549233675,"SA02265"
9934683668,"SA02265"
9709600006,"SA02266"
9155606391,"SA02266"
9661264335,"SA02266"
9431889952,"SA02267"
9006656304,"SA02267"
9431244196,"SA02268"
9771708402,"SA02268"
9431288356,"SA02268"
9534763176,"SA02268"
9430088954,"SA02268"
9431497622,"SA02268"
9431440545,"SA02268"
7779880474,"SA02268"
9431888618,"SA02268"
7545928515,"SA02268"
7280853650,"SA02268"
9939035748,"SA02269"
9931906116,"SA02269"
9835616666,"SA02269"
9973725865,"SA02270"
9931737661,"SA02270"
9934777839,"SA02270"
9431892754,"SA02270"
9431260364,"SA02271"
9939223018,"SA02271"
9431268354,"SA02271"
9431472258,"SA02271"
9472857399,"SA02271"
7250040600,"SA02271"
9431030552,"SA02271"
9006021137,"SA02271"
9801085640,"SA02271"
9801872505,"SA02271"
8292925467,"SA02271"
8292003029,"SA02271"
9472036391,"SA02271"
9431244423,"SA02271"
9709653524,"SA02271"
9430090571,"SA02271"
8002668739,"SA02271"
9470046456,"SA02271"
