Customer Code,Customer Name,April,April Achv.,April prev year,April prev year Achv.,May,May Achv.,May prev year,May prev year Achv.,June,June Achv.,June prev year.,June prev year Achv.,July,July Achv.,July prev year,July prev year Achv.,August,August Achv.,August prev year,August prev year Achv.,September,September Achv.,September prev year,September prev year Achv.,October,October Achv.,October prev year,October prev year Achv.,November,November Achv.,November prev year,November prev year Achv.,December,December Achv.,December prev year,December prev year Achv.,January,January Achv.,January  prev year,January prev year Achv.,February,February Achv.,February  prev year,February  prev year Achv.,March,March Achv.,March prev year,March prev year Achv.
WBR092,RAKSHIT CYCLE & HARDWARE,0,0,50,100,0,0,75,75,0,0,50,125,0,0,75,75,0,0,75,75,0,0,75,50,0,0,50,50,0,0,75,55,0,0,75,75,0,0,50,95,0,0,75,300,0,0,100,250
NEC140,C & R ENTERPRISE,0,0,10,0,0,0,80,0,0,0,72,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,50,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
WBS214,SAHA AND SONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBS229,SHIV SHAKTI HARDWARE,0,0,150,589.5,0,0,250,672,0,0,150,752.5,0,0,400,679,0,0,500,462.5,0,0,200,324.5,0,0,300,278,0,0,200,247,0,0,300,324,0,0,200,520.5,0,0,300,311,0,0,300,428.5
WBS245,SUSHIL AGARWAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBZ001,ZEENAT ENTERPRISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D025,DULAL CH. SAHA,0,0,950,1318,0,0,960,868,0,0,701,1179,0,0,800,1067,0,0,1000,802,0,0,730,488,0,0,700,723,0,0,820,828,0,0,900,901,0,0,1081.5,926,0,0,1160,2062,0,0,1250,2099
S141,SAHA & CO.,0,0,1147,1275,0,0,1430,425,0,0,955,662,0,0,1060,850,0,0,1085,1310,0,0,1150,761,0,0,1010,1500,0,0,1500,1223,0,0,1285,1474,0,0,1775,1262,0,0,1990,1599,0,0,2500,2000
P106,PROMILA BUILDERS,0,0,800,194.5,0,0,750,597.75,0,0,700,503,0,0,550,331.1,0,0,550,289,0,0,350,281.25,0,0,350,170.75,0,0,350,288.5,0,0,400,178.5,0,0,300,445,0,0,450,366,0,0,600,681
C085,CHHOGMAL OMPRAKASH,0,0,185,144,0,0,160,216,0,0,140,201,0,0,151,129,0,0,151,116,0,0,150,140,0,0,151,120,0,0,150,170,0,0,172,230,0,0,200,201,0,0,200,222,0,0,170,208
NEP311,PUNIYA HARDWARE,0,0,0,0,0,0,0,169,0,0,315,393,0,0,400,377,0,0,365,549,0,0,540,447,0,0,540,338,0,0,400,763,0,0,0,526,0,0,500,593,0,0,600,688,0,0,605,421
M181,MAA TARA TRADING (DARJEELING),0,0,300,164.5,0,0,195,153.25,0,0,200,147.5,0,0,160,158,0,0,140,91,0,0,200,60.25,0,0,150,108.25,0,0,200,85,0,0,200,61.5,0,0,250,0,0,0,180,0,0,0,200,201
NEN40,NATH HARDWARE AND VARIETIES,0,0,25,0,0,0,20,14,0,0,20,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M229,MUNNA HARDWARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07066,VIJAY AGARWAL (RSRV0372),0,252.5,0,0,0,265.5,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE05509,MAA SHANTI HARDWARE & STORE(RSDM058),0,21,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R114,ROY ENTERPRISE (SILIGURI),0,0,1850,1993.9,0,0,1500,2520.3,0,0,1900,2319.55,0,0,1950,2393.9,0,0,2000,2059.35,0,0,1500,1661.55,0,0,1345,1473.75,0,0,1700,2270.55,0,0,2200,2674.2,0,0,2075,2245.1,0,0,2100,1817.95,0,0,2550,3075.5
T057,TIRUPATI IRON STORES,0,0,320,229,0,0,300,248,0,0,170,228,0,0,240,278,0,0,211,220,0,0,200,108,0,0,162,232,0,0,200,253,0,0,200,300,0,0,350,200,0,0,328,396,0,0,270,429
S321,SUBRATA SAHA,0,0,180,69,0,0,140,48,0,0,150,86,0,0,200,48,0,0,155,54,0,0,165,18,0,0,50,24,0,0,85,134,0,0,151,61,0,0,100,102,0,0,151,142,0,0,151,86
M212,MAA KALI HARDWARE,0,0,531,388,0,0,509,454,0,0,425,478,0,0,425,319,0,0,425,204,0,0,270,187,0,0,310,216,0,0,424,162,0,0,495,248,0,0,411,278,0,0,560,767,0,0,350,469
S345,S.S.CONSTRUCTION,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S349,SASWAT,0,0,200,147,0,0,150,160.5,0,0,140,142.5,0,0,150,100,0,0,150,79.5,0,0,100,84.85,0,0,145,89.5,0,0,100,104.5,0,0,150,120.5,0,0,150,127,0,0,160,206.25,0,0,180,266
A145,ANKUR TRADERS,0,0,600,503.55,0,0,550,543.6,0,0,400,383.55,0,0,425,422.95,0,0,425,349.15,0,0,400,324.85,0,0,400,224.25,0,0,400,405,0,0,400,457.4,0,0,500,500.75,0,0,450,451.25,0,0,500,585
NEA456,AFSANA HARDWARE (SILBORI),0,0,15,49.5,0,0,50,12.5,0,0,20,32,0,0,25,0,0,0,25,0,0,0,20,25,0,0,25,13,0,0,25,12.5,0,0,25,12.5,0,0,25,0,0,0,25,12.5,0,0,38,12.5
S340,SABITA HARDWARE (JALPAIGURI),0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
M241,MANDAL & SONS,0,0,430,13.5,0,0,50,14.5,0,0,210,24.25,0,0,50,9,0,0,350,11,0,0,50,5.5,0,0,50,13.5,0,0,100,13.5,0,0,50,13,0,0,50,12,0,0,50,15,0,0,50,28.75
NEH167,HANIF HARDWARE,0,0,0,0,0,0,0,0,0,0,0,26,0,0,52,75,0,0,52,50.5,0,0,75,0,0,0,65,0,0,0,50,13,0,0,65,24.5,0,0,65,12.5,0,0,62,13,0,0,65,25
G074,GOPINATH ENTERPRISE,0,0,1990,1688,0,0,2540,1346,0,0,1600,1601,0,0,1650,1485,0,0,1750,1406,0,0,1270,854,0,0,1265,1656,0,0,1350,1651,0,0,1650,1621,0,0,2100,2052,0,0,2150,2382,0,0,2600,3534
S382,SARKAR BUILDERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L085,LOKENATH HARDWARE (DINHATA),0,0,1000,1200,0,0,1150,920,0,0,860,962,0,0,850,995,0,0,830,849,0,0,770,649,0,0,840,862,0,0,950,777,0,0,900,986,0,0,1088,973,0,0,1180,1939,0,0,1195,1582
R132,RADHA HARDWARE,0,0,1820,1482,0,0,1556,1456,0,0,1340,1706,0,0,1470,1421,0,0,1460,888,0,0,950,697,0,0,1260,1011,0,0,1010,822,0,0,1222,1163,0,0,1680,1401,0,0,1800,1973,0,0,1600,2272.5
B190,BHAI BHAI HARDWARE (COOCHBIHAR),0,0,3560,3147,0,0,3600,3478,0,0,3131,3278,0,0,3110,2388,0,0,3115,2351,0,0,2175,1800,0,0,2475,2428,0,0,2691,2083,0,0,2750,2968,0,0,3290,2598,0,0,3469,4552,0,0,3550,3864.5
NED250,DHANESHWARI STEEL,0,0,55,0,0,0,110,53,0,0,50,0,0,0,115,25,0,0,105,25,0,0,100,30,0,0,63,0,0,0,55,82,0,0,55,50,0,0,60,0,0,0,138,0,0,0,0,0
L073,LOUHA BHANDAR,0,0,250,40,0,0,250,74,0,0,200,52,0,0,150,52.5,0,0,150,67.5,0,0,100,37.5,0,0,50,77,0,0,100,48.5,0,0,100,117,0,0,150,71.5,0,0,100,0,0,0,50,122.5
R157,RAM BUILDERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A184,ANAND KUMAR JAJODIA,0,0,1000,1364.25,0,0,1300,1928.3,0,0,1400,1485.25,0,0,1270,1548.45,0,0,1380,1456.4,0,0,1100,1433.85,0,0,1200,1077.3,0,0,1520,1818.75,0,0,1850,2084.25,0,0,2000,2087.05,0,0,1800,2664.3,0,0,2250,2456.2
B172,BUILDWARE INFRASTEEL PVT.LTD.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSRE18480,K.K ENTERPRISES (RSDK971),0,52.25,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N098,NISHIGANJ BUILDERS,0,0,1814,1780,0,0,1780,1849,0,0,1400,1815,0,0,1465,1528,0,0,1750,1075,0,0,1200,749,0,0,1050,1081,0,0,1350,1383,0,0,1500,1525,0,0,2040,1416,0,0,2330,2276,0,0,2400,2808
P147,PAWAN KUMAR KHORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S478,SUNITI ENTERPRISE,0,0,265,206,0,0,200,237,0,0,260,234,0,0,220,201,0,0,230,112,0,0,150,128,0,0,160,196,0,0,180,108,0,0,268,309,0,0,250,116,0,0,220,315,0,0,301,314
S467,SUDEB SHEAL,0,0,100,81,0,0,100,133,0,0,100,162,0,0,120,109,0,0,100,37,0,0,100,67,0,0,100,106,0,0,100,117,0,0,150,195,0,0,175,142,0,0,130,134,0,0,140,155
L079,LUCKY HARDWARE,0,0,50,12,0,0,50,48,0,0,30,18,0,0,30,30,0,0,40,18,0,0,50,18,0,0,50,60,0,0,30,0,0,0,24,0,0,0,0,36,0,0,40,78,0,0,30,75
WBA161,ANJANI ENTERPRISES LIMITED,0,0,50,6,0,0,55,3,0,0,50,3,0,0,50,6,0,0,50,6.5,0,0,50,15.5,0,0,50,0,0,0,50,14.75,0,0,50,8.25,0,0,50,3,0,0,50,3,0,0,50,9
S462,SUMAN HARDWARE,0,0,126,12,0,0,60,36,0,0,50,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBM031,MARUTI BUILDERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBG021,GANDHESWARI HARDWARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S561,SABITA DAM,0,0,925,1065,0,0,1040,835,0,0,400,1070,0,0,650,775,0,0,820,489,0,0,535,454,0,0,535,648,0,0,750,758,0,0,800,825,0,0,922,750,0,0,1120,1149,0,0,1120,1637
S568,STHAPATYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D162,DEBABRATA SAHA,0,0,395,354,0,0,385,378,0,0,325,384,0,0,340,348,0,0,340,246,0,0,270,204,0,0,280,288,0,0,320,216,0,0,300,96,0,0,400,216,0,0,460,384,0,0,350,286
S588,SAYAN ENTERPRISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07470,SADHAN MODAK (RSDS1045),0,50,0,0,0,35,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S596,SHERPA TRADING CO,0,0,745,493.15,0,0,775,443.35,0,0,595,480.2,0,0,520,584.65,0,0,625,638.5,0,0,400,487.35,0,0,430,284.45,0,0,535,381.5,0,0,500,452.4,0,0,600,327.1,0,0,450,496.5,0,0,600,609.05
WBM053,MAL CEMENT STORES,0,0,320,157,0,0,200,339,0,0,156,370,0,0,260,301,0,0,220,100,0,0,125,80,0,0,120,200,0,0,151,158,0,0,200,161,0,0,200,121,0,0,200,255,0,0,301,326
WBM096,M/S BISWA ENTERPRISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,25,11.5,0,0,20,18,0,0,30,11,0,0,15,20,0,0,25,33,0,0,34.65,5,0,0,45,18.5
WBM097,M/S GITA DEVI PRASAD,0,0,245,141.5,0,0,310,178,0,0,230,143.5,0,0,200,158.5,0,0,235,91,0,0,120,87.5,0,0,135,101.5,0,0,145,103,0,0,135,170.7,0,0,185,217.75,0,0,255,128,0,0,270,188.5
WBN114,NEW LOCKNATH BUILDERS,0,0,0,0,0,0,0,0,0,0,0,49,0,0,100,50,0,0,100,12,0,0,75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBN030,NATIONAL TRADING CO,0,0,1035,1057,0,0,1015,1110.25,0,0,790,912,0,0,700,804,0,0,700,702.55,0,0,500,532.5,0,0,650,662,0,0,650,687.25,0,0,715,867,0,0,1275,610,0,0,1140,1637,0,0,1350,1710
WBM098,M/S PAUL HARDWARE STORES,0,0,1180,310,0,0,1200,950,0,0,1000,1000,0,0,1150,890,0,0,1200,600,0,0,700,375,0,0,625,800,0,0,700,795,0,0,920,750,0,0,1125,950,0,0,1350,1750,0,0,1230,1775
WBB052,BANWARILAL OMKARMULL,0,0,125,83.25,0,0,150,168.75,0,0,115,127.5,0,0,140,154,0,0,160,175.5,0,0,115,42,0,0,110,66.5,0,0,150,109.5,0,0,135,136.5,0,0,150,90,0,0,200.325,65.5,0,0,250,201
WBH019,HARI OM TRADERS (JALPAIGURI),0,0,1114,922,0,0,860,811,0,0,560,877,0,0,660,700,0,0,765,541,0,0,538,409,0,0,660,528,0,0,560,493,0,0,660,809,0,0,995,495,0,0,1245,1594,0,0,1200,1479
WBM131,MANOJ PRASAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBD038,D P TRADERS,0,0,635,385.5,0,0,660,511,0,0,485,280.5,0,0,420,372,0,0,450,364.25,0,0,350,302,0,0,392,276,0,0,400,282.5,0,0,460,519.5,0,0,550,390.75,0,0,550,441.5,0,0,700,709.5
WBT036,TIRUPATI BUILDERS (DRJG),0,0,5100,2976.95,0,0,5435,1994.1,0,0,2800,412.8,0,0,1520,345.5,0,0,1050,1495.15,0,0,1000,1077.4,0,0,1100,739.75,0,0,1350,1089.55,0,0,1300,959.55,0,0,1700,569,0,0,3000,130,0,0,5755,0
NEP293,PRATIMA STORE,0,0,55,10,0,0,40,31,0,0,45,37.5,0,0,44,25,0,0,88,0,0,0,55,0,0,0,55,0,0,0,36.75,40,0,0,30,50,0,0,55,30,0,0,40,40,0,0,60,40
WBM072,M/S BISWAKARMA CEMENT GHAR,0,0,0,66,0,0,125,98,0,0,100,29,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,50,0,0,50,50,0,0,50,99,0,0,100,111,0,0,100,18,0,0,50,73
WBJ018,JAISWAL TRADERS,0,0,30,12,0,0,50,67,0,0,30,51,0,0,50,35,0,0,60,62.5,0,0,65,44,0,0,45,26,0,0,70,32,0,0,50,31.5,0,0,60,12,0,0,85,63,0,0,110,52
WBM074,MADAN TRADING COMPANY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBM078,M/S SHANGDERPA ENTERPRISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE07099,BARMAN HARDWARE (TUFANGANJ)(RSDB789),0,10,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBP028,PANKAJ AGARWAL (SIKKIM),0,0,212,211.75,0,0,250,228,0,0,170,246,0,0,190,224,0,0,245,299,0,0,260,267.75,0,0,270,140,0,0,275,155,0,0,275,312.75,0,0,315,314.5,0,0,296,330.75,0,0,345,675.25
WBM090,M/S MAA AMBEY ENTERPRISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBJ022,JAI ENTERPRISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBR057,RUPAM ENTERPRISE (JALPAIGURI),0,0,470,307,0,0,300,602,0,0,300,568,0,0,321,313,0,0,300,317,0,0,192,157,0,0,201,85,0,0,151,217,0,0,158,194,0,0,260,398,0,0,301,644,0,0,310,810
WBK031,KARUNA ENTERPRISE (DRJG),0,0,200,131,0,0,130,118.75,0,0,100,104,0,0,120,71,0,0,120,70,0,0,100,28,0,0,100,34,0,0,100,87,0,0,100,80,0,0,100,135,0,0,140,70,0,0,120,130
WBL019,LAXMI AGENCY,0,0,450,264,0,0,400,282,0,0,400,312,0,0,350,198,0,0,350,183,0,0,270,138,0,0,300,162,0,0,200,204,0,0,275,222,0,0,450,216,0,0,400,486,0,0,400,516
WBN046,NIRMAN UDYOG,0,0,297,248,0,0,297,277,0,0,150,367,0,0,195,252,0,0,250,150,0,0,170,90,0,0,180,127,0,0,155,102,0,0,250,253,0,0,350,102,0,0,535,372,0,0,455,280
WBR054,RADHA STORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBJ036,JALPAIGURI ISPAT,0,0,700,482.5,0,0,650,498,0,0,450,450,0,0,450,360,0,0,450,178.5,0,0,275,275,0,0,505,135,0,0,204,227.3,0,0,400,709.5,0,0,700,149,0,0,750,765.3,0,0,1080,1097.5
WBG058,G D TRADERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBP051,PAWAN AGARWALA (JALPAIGURI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBG090,GYANNAYAK STEEL,0,0,20,2.25,0,0,50,3,0,0,20,0,0,0,50,4.5,0,0,50,0,0,0,0,6,0,0,75,6,0,0,12,0,0,0,50,12,0,0,50,2.5,0,0,50,14.5,0,0,110,6.5
WBP050,PUNAM TRADING,0,0,605,175,0,0,600,75,0,0,320,425,0,0,450,553,0,0,500,330,0,0,330,275,0,0,375,200,0,0,350,350,0,0,450,387,0,0,680,662,0,0,700,687,0,0,800,800
WBD049,DEY AGENCY,0,0,2634.5,2150,0,0,2560,1832,0,0,1597,1850,0,0,1720,2100,0,0,2100,2000,0,0,1790,1066,0,0,1660,1547,0,0,1693,1724,0,0,2318,2360,0,0,2750,2099,0,0,2450,3700,0,0,3350,3825
WBS164,SREE KRISHNA HARDWARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBS174,SANJAY AGARWAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBA072,AAKASH ENTERPRISE,0,0,550,128,0,0,600,165,0,0,450,93.5,0,0,500,175.5,0,0,500,157.25,0,0,100,117,0,0,100,24,0,0,100,0,0,0,100,0,0,0,0,0,0,0,200,0,0,0,50,0
WBM204,MAHESH MAHESWARI,0,0,750,1074,0,0,1065,1153,0,0,1000,1255,0,0,800,828,0,0,750,768,0,0,550,588,0,0,600,840,0,0,700,708,0,0,700,716,0,0,900,792,0,0,900,1712,0,0,1150,1722
WBK042,KWALITY ENTERPRISES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBP062,PLUS CENTRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBJ040,JITENDRA PRASAD GUPTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBD057,DURGADUTTA AGARWAL (DARJEELING),0,0,1320,604.25,0,0,1050,719,0,0,750,658.5,0,0,700,580,0,0,700,464.5,0,0,500,289,0,0,500,267,0,0,500,597.75,0,0,700,716.5,0,0,800,725.5,0,0,610,580,0,0,600,866.25
WBJ043,JAISWAL ENTERPRISES (SIKKIM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBU014,UMA SHANKER JAISWAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBA086,AMIT ENTERPRISES(SIKKIM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBD066,DEWANHAT HARDWARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,35,17,0,0,30,12,0,0,12,24,0,0,24,24,0,0,24,24
SDRE02498,ROY HARDWARE(RSDR043),0,35,0,0,0,0,0,0,0,44.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBD067,DHAR AGENCY,0,0,50,72,0,0,46,62,0,0,40,24,0,0,35,12,0,0,50,24,0,0,24,12,0,0,24,24,0,0,40,24,0,0,24,24,0,0,51,54,0,0,100,60,0,0,70,73
NEM425,MAHESHWARI ENTERPRISES,0,0,120,120.5,0,0,150,154,0,0,160,66.5,0,0,100,105.75,0,0,100,103.5,0,0,100,66.75,0,0,108,80,0,0,100,54.25,0,0,100,117,0,0,110,90.25,0,0,120,120.75,0,0,150,122
WBP069,PRAKASH ENTERPRISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDRE05465,RAJESH HARDWARE (RSDR258),0,149.5,0,0,0,123,0,0,0,71.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBU015,USHA LAKHOTIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBM226,MOON STAR HARDWARE STORES,0,0,100,0,0,0,100,0,0,0,100,32,0,0,100,20,0,0,100,0,0,0,50,20,0,0,50,37,0,0,50,12,0,0,50,12,0,0,50,36,0,0,80,108,0,0,90,113
WBP070,PRASAD CEMENT HOUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBS220,SIDDHI VINAYAK ENTERPRISE (SIKKIM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBR096,ROY CYCLE STORES,0,0,100,14,0,0,180,80,0,0,120,69,0,0,85,69,0,0,85,24,0,0,50,0,0,0,50,0,0,0,50,52,0,0,100,34,0,0,50,3.5,0,0,50,0,0,0,50,51
NEJ201,J HARDWARE,0,0,0,0,0,0,0,0,0,0,0,64.5,0,0,60,65,0,0,52,51,0,0,75,51.5,0,0,65,39,0,0,65,39,0,0,65,38,0,0,65,38,0,0,67,51.5,0,0,95,13
WBB104,BALAJI ENTERPRISE (SIKKIM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBB107,BISHNU ENTERPRISES (SIKKIM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBS230,SINHAL TRADING COMPANY,0,0,0,0,0,0,0,0,0,0,0,48.7,0,0,115,163.25,0,0,215,175.75,0,0,120,59,0,0,100,23,0,0,75,115,0,0,150,6.5,0,0,110,0,0,0,15,0,0,0,195,0
WBU016,UTTAM HARDWARE STORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBA093,AAYAN TRADING,0,0,900,861.75,0,0,825,1120.8,0,0,800,1039.1,0,0,800,885.9,0,0,800,822.55,0,0,700,866,0,0,700,735.9,0,0,900,1000.65,0,0,1100,1213.8,0,0,1200,1289.95,0,0,1200,1400.15,0,0,1400,1462.35
