Group name,Branch Code,Brand,Acedns
,A101,STAR CEMENT OPC 43,yes
,A101,ULTRATECH,yes
,A101,SURYA GOLD,yes
,A101,STAR CEMENT PSC(ADSTAR),no
,A101,AMRIT,yes
,A101,TOPCEM SDC,yes
,A101,MAX,yes
,A101,BEST,yes
,A101,TAJ,yes
,A101,DALMIA DSP,yes
,A101,STAR,no
,A101,BLACK TIGER,yes
,A101,NUVOCO DURAGUARD,yes
,A101,DALMIA,yes
,A101,STAR CEMENT PPC(ADSTAR),yes
,A101,TOPCEM,yes
,A101,STAR CEMENT ANTIRUST,yes
,A101,LAFARGE,no
,A101,STAR CEMENT PPC,yes
,A101,AMBUJA,yes
,A102,TOPCEM,yes
,A102,ULTRATECH,yes
,A102,LAFARGE,no
,A102,AMBUJA,yes
,A102,DALMIA DSP,yes
,A102,SURYA GOLD,yes
,A102,NUVOCO DURAGUARD,yes
,A102,AMRIT,yes
,A102,STAR CEMENT PPC(ADSTAR),yes
,A102,MAX,yes
,A102,STAR CEMENT ANTIRUST,yes
,A102,ACC,no
,A102,STAR CEMENT PPC,yes
,A102,BLACK TIGER,yes
,A102,DRAGON,yes
,A102,STAR CEMENT OPC 43,yes
,A102,STAR CEMENT PSC(ADSTAR),no
,A102,STAR,no
,A102,TOPCEM SDC,yes
,A102,DALMIA,yes
,A103,TOPCEM,yes
,A103,DALMIA DSP,yes
,A103,SURYA GOLD,yes
,A103,STAR CEMENT PPC(ADSTAR),yes
,A103,AMRIT,yes
,A103,STAR CEMENT ANTIRUST,yes
,A103,MAX,yes
,A103,STAR CEMENT PPC,yes
,A103,DRAGON,yes
,A103,STAR CEMENT OPC 43,yes
,A103,VIRGO,yes
,A103,STAR CEMENT PSC(ADSTAR),no
,A103,TOPCEM SDC,yes
,A103,STAR,no
,A103,DALMIA,yes
,A104,STAR CEMENT ANTIRUST,yes
,A104,TOPCEM,yes
,A104,STAR WEATHER SHIELD (TRADE),yes
,A104,STAR CEMENT PPC,yes
,A104,AMBUJA,yes
,A104,ULTRATECH,yes
,A104,STAR CEMENT OPC 43,no
,A104,LAFARGE,no
,A104,STAR CEMENT PSC(ADSTAR),no
,A104,BIRLA GOLD,no
,A104,TOPCEM SDC,yes
,A104,AMRIT,yes
,A104,MAX,yes
,A104,GOLD STONE,no
,A104,DALMIA DSP,yes
,A104,BEST,yes
,A104,BLACK TIGER,yes
,A104,NUVOCO DURAGUARD,yes
,A104,STAR,no
,A104,STAR CEMENT PPC(ADSTAR),no
,A104,DALMIA,yes
,A105,STAR CEMENT ANTIRUST,yes
,A105,AMBUJA,yes
,A105,STAR CEMENT PPC,yes
,A105,LAFARGE,no
,A105,STAR CEMENT OPC 43,no
,A105,STAR WEATHER SHIELD (TRADE),yes
,A105,BIRLA GOLD,no
,A105,STAR CEMENT PSC(ADSTAR),no
,A105,AMRIT,yes
,A105,TOPCEM SDC,yes
,A105,MAX,yes
,A105,ULTRATECH,yes
,A105,GOLD STONE,no
,A105,STAR,no
,A105,ACC HPC,yes
,A105,RAMCO,yes
,A105,BEST,yes
,A105,ACC,no
,A105,DALMIA DSP,yes
,A105,ATIBAL,yes
,A105,SURYA GOLD,yes
,A105,BLACK TIGER,yes
,A105,DELTA,yes
,A105,TAJ,yes
,A105,NUVOCO DURAGUARD,yes
,A105,DALMIA,yes
,A105,STAR CEMENT PPC(ADSTAR),no
,A105,TOPCEM,yes
,A106,SURAKSHA,yes
,A106,STAR CEMENT PSC(ADSTAR),no
,A106,BLACK TIGER,yes
,A106,DALMIA,yes
,A106,RHINO,yes
,A106,TOPCEM SDC,yes
,A106,TOPCEM,yes
,A106,LAFARGE,no
,A106,STAR WEATHER SHIELD (TRADE),yes
,A106,BIRLA GOLD,no
,A106,BEST,yes
,A106,DALMIA DSP,yes
,A106,AMRIT,yes
,A106,NUVOCO DURAGUARD,yes
,A106,MAX,yes
,A106,ULTRATECH,yes
,A106,STAR CEMENT PPC(ADSTAR),no
,A106,RJ CEMENT,yes
,A106,ULTRATECH SUPER,yes
,A106,STAR CEMENT ANTIRUST,yes
,A106,TAJ,yes
,A106,RAMCO,yes
,A106,STAR CEMENT PPC,yes
,A106,DRAGON,yes
,A106,AMBUJA,yes
,A106,STAR CEMENT OPC 43,no
,A106,STAR,no
,A107,DRAGON,yes
,A107,SURAKSHA,yes
,A107,STAR,no
,A107,RHINO,yes
,A107,DALMIA DSP,yes
,A107,DALMIA,yes
,A107,LAFARGE,no
,A107,NUVOCO DURAGUARD,yes
,A107,TOPCEM,yes
,A107,STAR WEATHER SHIELD (TRADE),yes
,A107,STAR CEMENT PPC(ADSTAR),no
,A107,BIRLA GOLD,no
,A107,STAR CEMENT ANTIRUST,yes
,A107,BEST,yes
,A107,STAR CEMENT PPC,yes
,A107,AMRIT,yes
,A107,STAR CEMENT OPC 43,no
,A107,MAX,yes
,A107,STAR CEMENT PSC(ADSTAR),no
,A107,RJ CEMENT,yes
,A107,TOPCEM SDC,yes
,A107,TAJ,yes
,A108,RJ CEMENT,yes
,A108,NUVOCO DURAGUARD,yes
,A108,TAJ,yes
,A108,STAR CEMENT PPC(ADSTAR),no
,A108,DRAGON,yes
,A108,STAR CEMENT ANTIRUST,yes
,A108,SURAKSHA,yes
,A108,STAR CEMENT PPC,yes
,A108,STAR,no
,A108,RHINO,yes
,A108,STAR CEMENT OPC 43,yes
,A108,STAR WEATHER SHIELD (TRADE),yes
,A108,DALMIA,yes
,A108,LAFARGE,no
,A108,STAR CEMENT PSC(ADSTAR),no
,A108,TOPCEM,yes
,A108,TOPCEM SDC,yes
,A108,BIRLA GOLD,no
,A108,BEST,yes
,A108,AMRIT,yes
,A108,MAX,yes
,A108,DALMIA DSP,yes
,A109,STAR CEMENT PPC(ADSTAR),no
,A109,TOPCEM,yes
,A109,STAR CEMENT ANTIRUST,yes
,A109,AMBUJA,yes
,A109,STAR CEMENT PPC,yes
,A109,LAFARGE,no
,A109,STAR CEMENT OPC 43,no
,A109,BIRLA GOLD,no
,A109,ULTRATECH,
,A109,STAR CEMENT PSC(ADSTAR),no
,A109,AMRIT,yes
,A109,TOPCEM SDC,yes
,A109,MAX,yes
,A109,STAR WEATHER SHIELD (TRADE),yes
,A109,GOLD STONE,no
,A109,BEST,yes
,A109,DALMIA DSP,yes
,A109,ATIBAL,yes
,A109,BLACK TIGER,yes
,A109,STAR,no
,A109,DELTA,yes
,A109,NUVOCO DURAGUARD,yes
,A109,DALMIA,yes
,A110,DALMIA,yes
,A110,STAR CEMENT PPC,yes
,A110,STAR CEMENT OPC 43,no
,A110,STAR CEMENT PSC(ADSTAR),no
,A110,STAR CEMENT PPC(ADSTAR),no
,A110,STAR,no
,A110,STAR CEMENT ANTIRUST,yes
,A110,STAR WEATHER SHIELD (TRADE),yes
,A112,STAR CEMENT OPC 43,no
,A112,LAFARGE,no
,A112,STAR CEMENT PSC(ADSTAR),no
,A112,TOPCEM SDC,yes
,A112,ULTRATECH,yes
,A112,STAR,no
,A112,DALMIA,yes
,A112,DALMIA DSP,yes
,A112,TOPCEM,yes
,A112,NUVOCO DURAGUARD,yes
,A112,AMRIT,yes
,A112,STAR CEMENT PPC(ADSTAR),no
,A112,MAX,yes
,A112,STAR WEATHER SHIELD (TRADE),yes
,A112,STAR CEMENT ANTIRUST,yes
,A112,SURYA GOLD,yes
,A112,STAR CEMENT PPC,yes
,A112,AMBUJA,yes
,A113,STAR,no
,A113,DALMIA,yes
,A113,DALMIA DSP,yes
,A113,TOPCEM,yes
,A113,NUVOCO DURAGUARD,yes
,A113,AMRIT,yes
,A113,STAR CEMENT PPC(ADSTAR),no
,A113,MAX,yes
,A113,STAR CEMENT ANTIRUST,yes
,A113,SURYA GOLD,yes
,A113,STAR CEMENT PPC,yes
,A113,AMBUJA,yes
,A113,STAR CEMENT OPC 43,no
,A113,LAFARGE,no
,A113,STAR WEATHER SHIELD (TRADE),yes
,A113,STAR CEMENT PSC(ADSTAR),no
,A113,TOPCEM SDC,yes
,A114,STAR CEMENT PPC(ADSTAR),no
,A114,STAR CEMENT ANTIRUST,yes
,A114,STAR CEMENT PPC,yes
,A114,DALMIA,yes
,A114,STAR CEMENT OPC 43,no
,A114,DALMIA DSP,yes
,A114,STAR CEMENT PSC(ADSTAR),no
,A114,AMRIT,yes
,A114,BLACK TIGER,yes
,A114,TOPCEM SDC,yes
,A114,MAX,yes
,A114,STAR WEATHER SHIELD (TRADE),yes
,A115,STAR WEATHER SHIELD (TRADE),yes
,A115,SURYA GOLD,yes
,A115,STAR CEMENT PSC(ADSTAR),no
,A115,AMBUJA,yes
,A115,TOPCEM SDC,yes
,A115,LAFARGE,no
,A115,SURAKSHA,yes
,A115,ATIBAL,yes
,A115,DALMIA DSP,yes
,A115,DRAGON,yes
,A115,STAR,no
,A115,NUVOCO DURAGUARD,yes
,A115,DOUBLE BULL PPC,yes
,A115,DALMIA,yes
,A115,STAR CEMENT PPC(ADSTAR),no
,A115,DOUBLE BULL MASTER,yes
,A115,BLACK TIGER,yes
,A115,TOPCEM,yes
,A115,STAR CEMENT ANTIRUST,yes
,A115,AMRIT,yes
,A115,STAR CEMENT PPC,yes
,A115,MAX,yes
,A115,STAR CEMENT OPC 43,yes
,A116,STAR WEATHER SHIELD (TRADE),yes
,A116,STAR CEMENT PPC(ADSTAR),no
,A116,STAR CEMENT ANTIRUST,yes
,A116,STAR CEMENT PPC,yes
,A116,STAR CEMENT OPC 43,no
,A116,STAR CEMENT PSC(ADSTAR),no
,A116,AMBUJA,yes
,A116,DALMIA DSP,yes
,A116,DALMIA,yes
,A117,AMBUJA,yes
,A117,STAR CEMENT PPC(ADSTAR),no
,A117,LAFARGE,no
,A117,STAR CEMENT ANTIRUST,yes
,A117,BIRLA GOLD,no
,A117,STAR CEMENT PPC,yes
,A117,STAR WEATHER SHIELD (TRADE),yes
,A117,AMRIT,yes
,A117,STAR CEMENT OPC 43,no
,A117,ULTRATECH,yes
,A117,MAX,yes
,A117,STAR CEMENT PSC(ADSTAR),no
,A117,GOLD STONE,no
,A117,TOPCEM SDC,yes
,A117,BEST,yes
,A117,STAR,no
,A117,DALMIA DSP,yes
,A117,DALMIA,yes
,A117,BLACK TIGER,yes
,A117,TOPCEM,yes
,A117,NUVOCO DURAGUARD,yes
,A118,DALMIA,yes
,A118,ACC,no
,A118,SURYA GOLD,yes
,A118,DALMIA DSP,yes
,A118,ULTRATECH,yes
,A118,TOPCEM,yes
,A118,DRAGON,yes
,A118,TAJ,yes
,A118,TOPCEM SDC,yes
,A118,NUVOCO DURAGUARD,yes
,A118,STAR WEATHER SHIELD (TRADE),yes
,A118,VALLEY STRONG,yes
,A118,MAX,yes
,A118,BEST,yes
,A118,STAR CEMENT PPC(ADSTAR),no
,A118,CROWN,yes
,A118,STAR CEMENT ANTIRUST,yes
,A118,STAR CEMENT PPC,yes
,A118,AMBUJA,yes
,A118,STAR CEMENT OPC 43,no
,A118,DOUBLE BULL PPC,yes
,A118,BLACK TIGER,yes
,A118,AMRIT,yes
,A118,STAR CEMENT PSC(ADSTAR),no
,A118,DOUBLE BULL MASTER,yes
,A118,ATIBAL,yes
,A118,SURAKSHA,yes
,A119,TOPCEM,yes
,A119,SURYA GOLD,yes
,A119,DALMIA DSP,yes
,A119,AMRIT,yes
,A119,STAR CEMENT PPC(ADSTAR),no
,A119,STAR WEATHER SHIELD (TRADE),yes
,A119,MAX,yes
,A119,STAR CEMENT ANTIRUST,yes
,A119,DRAGON,yes
,A119,STAR CEMENT PPC,yes
,A119,TOPCEM SDC,yes
,A119,VIRGO,yes
,A119,DALMIA,yes
,A119,STAR CEMENT OPC 43,no
,A120,TOPCEM SDC,yes
,A120,VIRGO,yes
,A120,DALMIA,yes
,A120,STAR CEMENT OPC 43,no
,A120,TOPCEM,yes
,A120,SURYA GOLD,yes
,A120,DALMIA DSP,yes
,A120,AMRIT,yes
,A120,STAR WEATHER SHIELD (TRADE),yes
,A120,STAR CEMENT PPC(ADSTAR),no
,A120,MAX,yes
,A120,STAR CEMENT ANTIRUST,yes
,A120,DRAGON,yes
,A120,STAR CEMENT PPC,yes
,A121,STAR CEMENT OPC 43,no
,A121,STAR CEMENT PPC(ADSTAR),no
,A121,AMBUJA,yes
,A121,STAR CEMENT ANTIRUST,yes
,A121,ULTRATECH,yes
,A121,DALMIA,yes
,A121,TOPCEM SDC,yes
,A121,BIRLA GOLD,no
,A121,AMRIT,yes
,A121,MAX,yes
,A121,STAR WEATHER SHIELD (TRADE),yes
,A121,DALMIA DSP,yes
,A121,BLACK TIGER,yes
,A121,STAR CEMENT PPC,yes
,A121,BEST,yes
,A121,TOPCEM,yes
,A121,NUVOCO DURAGUARD,yes
,A122,TOPCEM,yes
,A122,ULTRATECH,yes
,A122,AMBUJA,yes
,A122,DALMIA DSP,yes
,A122,BEST,yes
,A122,SURYA GOLD,yes
,A122,ACC,no
,A122,STAR CEMENT PPC,yes
,A122,NUVOCO DURAGUARD,yes
,A122,TAJ,yes
,A122,AMRIT,yes
,A122,BLACK TIGER,yes
,A122,STAR CEMENT PPC(ADSTAR),no
,A122,STAR WEATHER SHIELD (TRADE),yes
,A122,STAR CEMENT OPC 43,no
,A122,MAX,yes
,A122,TOPCEM SDC,yes
,A122,STAR CEMENT ANTIRUST,yes
,A122,DALMIA,yes
,A123,STAR CEMENT PPC,yes
,A123,NUVOCO DURAGUARD,yes
,A123,TAJ,yes
,A123,AMRIT,yes
,A123,BLACK TIGER,yes
,A123,STAR CEMENT PPC(ADSTAR),no
,A123,STAR CEMENT OPC 43,no
,A123,MAX,yes
,A123,TOPCEM SDC,yes
,A123,STAR CEMENT ANTIRUST,yes
,A123,ACC,no
,A123,DALMIA,yes
,A123,TOPCEM,yes
,A123,ULTRATECH,yes
,A123,AMBUJA,yes
,A123,STAR WEATHER SHIELD (TRADE),yes
,A123,ACC HPC,yes
,A123,DALMIA DSP,yes
,A123,BEST,yes
,A123,SURYA GOLD,yes
,A124,STAR,no
,A124,AMRIT,yes
,A124,STAR CEMENT OPC 43,no
,A124,BLACK TIGER,yes
,A124,ULTRATECH,yes
,A124,NUVOCO DURAGUARD,yes
,A124,DALMIA,yes
,A124,MAX,yes
,A124,STAR CEMENT PSC(ADSTAR),no
,A124,TOPCEM,yes
,A124,STAR CEMENT PPC(ADSTAR),no
,A124,TOPCEM SDC,yes
,A124,ACC,no
,A124,LAFARGE,no
,A124,STAR CEMENT ANTIRUST,yes
,A124,AMBUJA,yes
,A124,DRAGON,yes
,A124,SURYA GOLD,yes
,A124,STAR WEATHER SHIELD (TRADE),yes
,A124,STAR CEMENT PPC,yes
,A124,DALMIA DSP,yes
,A125,BLACK TIGER,yes
,A125,ULTRATECH,yes
,A125,NUVOCO DURAGUARD,yes
,A125,DALMIA,yes
,A125,MAX,yes
,A125,STAR CEMENT PSC(ADSTAR),no
,A125,TOPCEM,yes
,A125,STAR CEMENT PPC(ADSTAR),no
,A125,TOPCEM SDC,yes
,A125,ACC,no
,A125,LAFARGE,no
,A125,STAR CEMENT ANTIRUST,yes
,A125,AMBUJA,yes
,A125,DRAGON,yes
,A125,SURYA GOLD,yes
,A125,STAR CEMENT PPC,yes
,A125,DALMIA DSP,yes
,A125,STAR,no
,A125,AMRIT,yes
,A125,STAR CEMENT OPC 43,no
,A125,STAR WEATHER SHIELD (TRADE),yes
,B001,MAX,yes
,B001,STAR CEMENT PSC(ADSTAR),no
,B001,VALLEY STRONG,yes
,B001,STAR WEATHER SHIELD (TRADE),yes
,B001,CROWN,yes
,B001,TOPCEM SDC,yes
,B001,ANWAR,yes
,B001,ULTRATECH,no
,B001,INSEE,yes
,B001,ULTRATECH PREMIUM,no
,B001,TAJ,yes
,B001,HOLCEM,yes
,B001,BASUNDHARA,yes
,B001,7RING,yes
,B001,UNIQUE,yes
,B001,FRESH CEMENT,yes
,B001,PREMIUM,no
,B001,ULTRATECH PPC,no
,B001,SHAKTIMAN,yes
,B001,TIGER,no
,B001,DALMIA DSP,yes
,B001,ULTRATECH SUPER,no
,B001,STAR,no
,B001,STAR CEMENT PPC(ADSTAR),no
,B001,DALMIA PPC,no
,B001,DALMIA,yes
,B001,STAR CEMENT ANTIRUST,yes
,B001,BLACK TIGER PPC,yes
,B001,TOPCEM,yes
,B001,STAR CEMENT PPC,yes
,B001,PREMIER,yes
,B001,AMRIT,yes
,B001,STAR CEMENT OPC 43,yes
,B001,MAX POWER PLUS,yes
,B002,MAX,yes
,B002,PREMIUM,no
,B002,PREMIER,yes
,B002,STAR WEATHER SHIELD (TRADE),yes
,B002,TAJ,yes
,B002,MAX POWER PLUS,yes
,B002,CROWN,yes
,B002,VALLEY STRONG,yes
,B002,DALMIA DSP,yes
,B002,ULTRATECH,yes
,B002,ANWAR,yes
,B002,STAR CEMENT PPC(ADSTAR),no
,B002,INSEE,yes
,B002,STAR CEMENT ANTIRUST,yes
,B002,FRESH CEMENT,yes
,B002,TIGER,no
,B002,BASUNDHARA,yes
,B002,STAR CEMENT PPC,yes
,B002,STAR,no
,B002,ULTRATECH PPC,no
,B002,UNIQUE,yes
,B002,STAR CEMENT OPC 43,no
,B002,DALMIA,yes
,B002,ULTRATECH SUPER,yes
,B002,SHAKTIMAN,yes
,B002,STAR CEMENT PSC(ADSTAR),no
,B002,TOPCEM,yes
,B002,DALMIA PPC,no
,B002,TOPCEM SDC,yes
,B002,AMRIT,yes
,B002,ULTRATECH PREMIUM,no
,B002,BLACK TIGER PPC,yes
,B003,VALLEY STRONG,yes
,B003,DALMIA DSP,yes
,B003,AMBUJA,yes
,B003,TAJ,yes
,B003,STAR CEMENT PPC(ADSTAR),no
,B003,BEST,yes
,B003,STAR CEMENT ANTIRUST,yes
,B003,STAR WEATHER SHIELD (TRADE),yes
,B003,CROWN,yes
,B003,STAR CEMENT PPC,yes
,B003,NUVOCO DURAGUARD,yes
,B003,ULTRATECH,yes
,B003,STAR CEMENT OPC 43,no
,B003,STAR CEMENT PSC(ADSTAR),no
,B003,STAR,no
,B003,TOPCEM SDC,yes
,B003,DALMIA,yes
,B003,TOPCEM,yes
,B003,BLACK TIGER,yes
,B003,AMRIT,yes
,B003,MAX,yes
,B004,STAR CEMENT PPC,yes
,B004,TAJ,yes
,B004,STAR CEMENT OPC 43,yes
,B004,BEST,yes
,B004,STAR CEMENT PSC(ADSTAR),no
,B004,ULTRATECH,yes
,B004,AMBUJA,yes
,B004,TOPCEM SDC,yes
,B004,CROWN,yes
,B004,ULTRATECH PREMIUM,yes
,B004,HOLCEM,yes
,B004,STAR,no
,B004,NUVOCO DURAGUARD,yes
,B004,DALMIA,yes
,B004,TOPCEM,yes
,B004,DALMIA DSP,yes
,B004,AMRIT,yes
,B004,STAR CEMENT PPC(ADSTAR),yes
,B004,MAX,yes
,B004,STAR CEMENT ANTIRUST,yes
,B004,VALLEY STRONG,yes
,B004,BLACK TIGER,yes
,B005,TOPCEM SDC,yes
,B005,DALMIA,yes
,B005,AMBUJA,yes
,B005,BEST,yes
,B005,MAX,yes
,B005,AMRIT,yes
,B005,STAR WEATHER SHIELD (TRADE),yes
,B005,NUVOCO DURAGUARD,yes
,B005,MCCL,yes
,B005,DALMIA DSP,yes
,B005,ULTRATECH,yes
,B005,TAJ,yes
,B005,STAR CEMENT PPC(ADSTAR),no
,B005,STAR CEMENT ANTIRUST,yes
,B005,STAR CEMENT PPC,yes
,B005,STAR CEMENT OPC 43,yes
,B005,BLACK TIGER,yes
,B005,STAR,no
,B005,STAR CEMENT PSC(ADSTAR),no
,B005,TOPCEM,yes
,B006,MAX,yes
,B006,AMRIT,yes
,B006,DALMIA DSP,yes
,B006,MCCL,yes
,B006,STAR CEMENT PPC(ADSTAR),no
,B006,TAJ,yes
,B006,STAR CEMENT ANTIRUST,yes
,B006,JAINTIA CEMENT,yes
,B006,STAR CEMENT PPC,yes
,B006,STAR WEATHER SHIELD (TRADE),yes
,B006,STAR CEMENT OPC 43,yes
,B006,STAR CEMENT PSC(ADSTAR),no
,B006,STAR,no
,B006,TOPCEM SDC,yes
,B006,TOPCEM,yes
,B006,DALMIA,yes
,B006,BEST,yes
,B007,DALMIA DSP,yes
,B007,STAR CEMENT PSC(ADSTAR),no
,B007,TOPCEM,yes
,B007,BEST,yes
,B007,STAR CEMENT PPC(ADSTAR),no
,B007,TOPCEM SDC,yes
,B007,AMRIT,yes
,B007,ULTRATECH,yes
,B007,STAR CEMENT ANTIRUST,yes
,B007,AMBUJA,yes
,B007,MAX,yes
,B007,ULTRATECH PREMIUM,yes
,B007,STAR WEATHER SHIELD (TRADE),yes
,B007,STAR CEMENT PPC,yes
,B007,CROWN,yes
,B007,HOLCEM,yes
,B007,VALLEY STRONG,yes
,B007,STAR,no
,B007,BLACK TIGER,yes
,B007,NUVOCO DURAGUARD,yes
,B007,STAR CEMENT OPC 43,yes
,B007,DALMIA,yes
,B007,TAJ,yes
,B008,TAJ,yes
,B008,DALMIA DSP,yes
,B008,STAR CEMENT PSC(ADSTAR),no
,B008,TOPCEM,yes
,B008,BEST,yes
,B008,STAR CEMENT PPC(ADSTAR),no
,B008,TOPCEM SDC,yes
,B008,AMRIT,yes
,B008,ULTRATECH,yes
,B008,STAR CEMENT ANTIRUST,yes
,B008,AMBUJA,yes
,B008,MAX,yes
,B008,ULTRATECH PREMIUM,yes
,B008,STAR CEMENT PPC,yes
,B008,STAR WEATHER SHIELD (TRADE),yes
,B008,CROWN,yes
,B008,HOLCEM,yes
,B008,VALLEY STRONG,yes
,B008,STAR,no
,B008,BLACK TIGER,yes
,B008,NUVOCO DURAGUARD,yes
,B008,STAR CEMENT OPC 43,yes
,B008,DALMIA,yes
,B009,DALMIA,yes
,B009,TAJ,yes
,B009,DALMIA DSP,yes
,B009,STAR CEMENT PSC(ADSTAR),no
,B009,TOPCEM,yes
,B009,BEST,yes
,B009,STAR CEMENT PPC(ADSTAR),no
,B009,TOPCEM SDC,yes
,B009,AMRIT,yes
,B009,ULTRATECH,yes
,B009,STAR CEMENT ANTIRUST,yes
,B009,AMBUJA,yes
,B009,MAX,yes
,B009,ULTRATECH PREMIUM,yes
,B009,STAR CEMENT PPC,yes
,B009,STAR WEATHER SHIELD (TRADE),yes
,B009,CROWN,yes
,B009,HOLCEM,yes
,B009,VALLEY STRONG,yes
,B009,STAR,no
,B009,BLACK TIGER,yes
,B009,NUVOCO DURAGUARD,yes
,B009,STAR CEMENT OPC 43,yes
,B010,ULTRATECH,yes
,B010,ANWAR,yes
,B010,STAR CEMENT OPC 43,yes
,B010,INSEE,yes
,B010,TAJ,yes
,B010,HOLCEM,yes
,B010,BASUNDHARA,yes
,B010,TOPCEM,yes
,B010,7RING,yes
,B010,UNIQUE,yes
,B010,DALMIA DSP,yes
,B010,FRESH CEMENT,yes
,B010,ULTRATECH PPC,no
,B010,TOPCEM SDC,yes
,B010,SHAKTIMAN,yes
,B010,AMRIT,yes
,B010,ULTRATECH SUPER,yes
,B010,PREMIUM,no
,B010,STAR CEMENT PPC(ADSTAR),no
,B010,DALMIA PPC,no
,B010,ULTRATECH PREMIUM,no
,B010,MAX,yes
,B010,BLACK TIGER PPC,yes
,B010,TIGER,no
,B010,STAR CEMENT ANTIRUST,yes
,B010,PREMIER,yes
,B010,DALMIA,yes
,B010,CROWN,yes
,B010,STAR WEATHER SHIELD (TRADE),yes
,B010,MAX POWER PLUS,yes
,B010,STAR CEMENT PPC,yes
,B010,VALLEY STRONG,yes
,C001,LAFARGE,no
,C001,STAR CEMENT ANTIRUST,yes
,C001,STRONG BOND,yes
,C001,STAR CEMENT PPC,yes
,C001,AMRIT,yes
,C001,STAR CEMENT OPC 43,no
,C001,MAX,yes
,C001,STAR CEMENT PSC(ADSTAR),no
,C001,TAJ,yes
,C001,TOPCEM SDC,yes
,C001,VALLEY STRONG,yes
,C001,STAR,no
,C001,TOPCEM,yes
,C001,DALMIA,yes
,C001,DALMIA DSP,yes
,C001,ACC SURAKSHA,yes
,C001,CCI,yes
,C001,NUVOCO DURAGUARD,yes
,C001,NUVOCO DOUBLE BULL,yes
,C001,STAR WEATHER SHIELD (TRADE),yes
,C001,SURYA GOLD,yes
,C001,STAR CEMENT PPC(ADSTAR),no
,C002,STAR WEATHER SHIELD (TRADE),yes
,C002,ULTRATECH,yes
,C002,NUVOCO DOUBLE BULL,yes
,C002,HOLCEM,yes
,C002,CCI,yes
,C002,7RING,yes
,C002,TAJ,yes
,C002,TOPCEM SDC,yes
,C002,VALLEY STRONG,yes
,C002,PREMIUM,no
,C002,STAR,no
,C002,ULTRATECH PREMIUM,yes
,C002,STAR CEMENT PPC(ADSTAR),no
,C002,TOPCEM,yes
,C002,TIGER,yes
,C002,STAR CEMENT ANTIRUST,yes
,C002,DALMIA DSP,yes
,C002,DALMIA,yes
,C002,STAR CEMENT PPC,yes
,C002,AMRIT,yes
,C002,ACC,no
,C002,STAR CEMENT OPC 43,no
,C002,MAX,yes
,C002,AMBUJA,yes
,C002,STAR CEMENT PSC(ADSTAR),no
,C002,CROWN,yes
,C002,ACC SURAKSHA,yes
,C002,BLACK TIGER,yes
,DN01,ACC HPC,yes
,DN01,ACC PSC,no
,DN01,ULTRATECH,yes
,DN01,LAFARGE PPC,no
,DN01,ACC F2R,yes
,DN01,AMBUJA PPC,no
,DN01,STAR WEATHER SHIELD (TRADE),yes
,DN01,ULTRATECH PREMIUM,yes
,DN01,LAFARGE PSC,no
,DN01,BANGUR,yes
,DN01,AMBUJA PSC,no
,DN01,ULTRATECH SUPER,yes
,DN01,ULTRATECH PPC,no
,DN01,RAMCO,yes
,DN01,BIRLA GOLD,no
,DN01,BIRLA SAMRAT PPC,no
,DN01,DALMIA DSP,yes
,DN01,ULTRATECH PSC,no
,DN01,BIRLA SAMRAT,no
,DN01,BIRLA SAMRAT PSC,no
,DN01,STAR CEMENT PSC,no
,DN01,STAR PPC,no
,DN01,UTRATECH SUPER,no
,DN01,DALMIA,yes
,DN01,BIRLA GOLD PPC,no
,DN01,NUVOCO,no
,DN01,STAR ANTI RUST CEMENT,no
,DN01,STAR PSC,no
,DN01,EMAMI DOUBLE BULL,no
,DN01,NUVOCO DOUBLE BULL,yes
,DN01,BIRLA GOLD PSC,no
,DN01,STAR CEMENT OPC 43,no
,DN01,AMBUJA ADSTAR,yes
,DN01,KONARK DALMIA,no
,DN01,AMBUJA PLUS,yes
,DN01,DALMIA PPC,no
,DN01,STAR CEMENT PPC,no
,DN01,EMAMI,no
,DN01,UTRATECH PREMIUM,no
,DN01,NUVOCO CONCRETO,yes
,DN01,DALMIA PSC,no
,DN01,STAR CEMENT PPC( ADSTAR),yes
,DN01,ACC ADSTAR,yes
,DN01,NUVOCO DURAGUARD,yes
,DN01,KONARK PPC,no
,DN01,STAR CEMENT ANTIRUST,yes
,DN01,STAR ANTIRUST,no
,DN01,ACC PPC,no
,DN01,SHREE,yes
,DN01,KONARK PSC,no
,DN01,JSW,yes
,DN01,STAR CEMENT PSC(ADSTAR),no
,DN01,AMBUJA,yes
,DN02,STAR ANTIRUST,no
,DN02,SHREE,yes
,DN02,ULTRATECH PSC,no
,DN02,STAR CEMENT PSC(ADSTAR),no
,DN02,JSW,yes
,DN02,ACC HPC,yes
,DN02,BIRLA SAMRAT PSC,no
,DN02,AMBUJA,yes
,DN02,ULTRATECH,yes
,DN02,STAR PPC,no
,DN02,ACC F2R,yes
,DN02,BIRLA GOLD PPC,no
,DN02,ULTRATECH PREMIUM,yes
,DN02,STAR PSC,no
,DN02,STAR WEATHER SHIELD (TRADE),yes
,DN02,BANGUR,yes
,DN02,BIRLA GOLD PSC,no
,DN02,ULTRATECH SUPER,yes
,DN02,RAMCO,yes
,DN02,BIRLA GOLD,no
,DN02,DALMIA PPC,no
,DN02,DALMIA DSP,yes
,DN02,BIRLA SAMRAT,no
