Destination Code,Destination Name
DES02899,"BAHADURGANJ (EX-KISHANGANJ)"
DES07411,"BAHADURPUR (BHAGAWANGOLA)(EX- BERHAMPORE)"
DES03024,"BAHADURPUR (EX NAUGACHIA)"
DES07412,"BAHADURPUR (EX RAGHUNATHGANJ)"
DES02711,"BAHADURPUR(EX BHAGALPUR)"
DES05603,"BAHARAL"
DES07413,"Baharal (Ex Malda)"
DES03371,"BAHEDA (EX DARBHANGA)"
DES03372,"BAHEDA BAGHAUNI (EX DARBHANGA)"
DES02984,"BAHERI (DARBHANGA)"
DES07414,"BAHIRI"
DES03912,"BAHIRI (EX-SAITHIA)"
DES07415,"Bahirkhanda"
DES04391,"BAHIRKHANDA ( EX MOGRA)"
DES07416,"BAHJANI (LA)"
DES03652,"BAHUARA (EX SAMASTIPUR)"
DES07417,"Bahula"
DES04392,"BAHULA ( EX MOGRA)"
DES07418,"BAHUTAL"
DES03913,"BAHUTAL (EX-SAITHIA)"
DES03243,"BAHUWARA(EX SARAI)"
DES07419,"BAIBARDA"
DES04670,"BAIBARDA EX BANKURA"
DES02778,"BAIDRABAD (EX GAYA)"
DES10263,"BAIDYAPUR"
DES07420,"Baidyapur"
DES04393,"BAIDYAPUR ( EX MOGRA)"
DES07421,"Baidyapur (MOGRA)"
DES04184,"BAIDYAPUR EX BURDWAN"
DES07422,"BAIHATA CHARIALI"
DES07423,"BAIKUNTHAPUR"
DES04544,"BAIKUNTHAPUR (EX MDNP)"
DES07424,"Bainchi"
DES04394,"BAINCHI ( EX MOGRA)"
DES07425,"Bainchigram"
DES04395,"BAINCHIGRAM ( EX MOGRA)"
DES11160,"BAIRABI RLY YARD"
DES10895,"BAIRABI RLY YARD"
DES10896,"BAIRABI RLY YARD"
DES10897,"BAIRABI RLY YARD"
DES10898,"BAIRABI RLY YARD"
DES10899,"BAIRABI RLY YARD"
DES10900,"BAIRABI RLY YARD"
DES10901,"BAIRABI RLY YARD"
DES10902,"BAIRABI RLY YARD"
DES10903,"BAIRABI RLY YARD"
DES10904,"BAIRABI RLY YARD"
DES10905,"BAIRABI RLY YARD"
DES10906,"BAIRABI RLY YARD"
DES10907,"BAIRABI RLY YARD"
DES10908,"BAIRABI RLY YARD"
DES10909,"BAIRABI RLY YARD"
DES10910,"BAIRABI RLY YARD"
DES10911,"BAIRABI RLY YARD"
DES10912,"BAIRABI RLY YARD"
DES10913,"BAIRABI RLY YARD"
DES10914,"BAIRABI RLY YARD"
DES10915,"BAIRABI RLY YARD"
DES10916,"BAIRABI RLY YARD"
DES10917,"BAIRABI RLY YARD"
DES10918,"BAIRABI RLY YARD"
DES10919,"BAIRABI RLY YARD"
DES10920,"BAIRABI RLY YARD"
DES10921,"BAIRABI RLY YARD"
DES03480,"BAIRAMPUR (EX DARBHANGA)"
DES03653,"BAIRAMPUR (EX SAMASTIPUR)"
DES07426,"BAIRAVNAGAR"
DES11283,"BAIRDRA CHEAKPOST"
DES03003,"BAIRGANIYA (EX-MZFR)"
DES02867,"BAISA (EX KATIHAR)"
DES07427,"BAISHABNAGAR"
DES10427,"BAISHGURI"
DES05604,"BAISHNABNAGAR"
DES07428,"Baishnabnagar (Ex Malda)"
DES02868,"BAISI (EX KATIHAR)"
DES02900,"BAISI (EX-KISHANGANJ)"
DES07430,"BAISNAB DANGA (AJGARPARA)(EX RAGHUNATHGANJ)"
DES07429,"BAISNAB DANGA (AJGARPARA)(EX- BERHAMPORE)"
DES07431,"BAITAL"
DES04671,"BAITAL EX BANKURA"
DES00932,"BAITAMARI"
DES07175,"BAITHALAGSU"
DES00694,"BAITHALAGSU - BAITHLANGSU"
DES00695,"BAITHALAGSU - DONKAMOKAM"
DES06041,"BAITHLANGSU"
DES00287,"BAJALI - BAGANA"
DES00288,"BAJALI - KENDUGURI"
DES00289,"BAJALI - MALIPARA"
DES00290,"BAJALI - NITYANAND"
DES00291,"BAJALI - PATHACHARKUCHI"
DES00292,"BAJALI - PATHSALA"
DES00293,"BAJALI - RAJAGHAT"
DES00294,"BAJALI - REHABARI"
DES00295,"BAJALI - SADERI"
DES00296,"BAJALI - TALTOL"
DES00005,"BAJARA"
DES00647,"BAJENGDOBA - BEJONGDOBA"
DES00648,"BAJENGDOBA - BEJONGDOBA DUMP"
DES00649,"BAJENGDOBA - MALADHARA"
DES07228,"BAJIAGAON"
DES00696,"BAJIAGAON - AMONI"
DES00697,"BAJIAGAON - MISSA"
DES00698,"BAJIAGAON - SALANA"
DES07432,"BAJITPUR"
DES04396,"BAJITPUR ( EX MOGRA)"
DES03373,"BAJITPUR (EX DARBHANGA)"
DES04267,"BAJITPUR (EX KNJ)"
DES07433,"BAJITPUR (MOGRA)"
DES07434,"BAJKUL"
DES04488,"BAJKUL (EX MDNP)"
DES03004,"BAJPATTI (EX-MZFR)"
DES11216,"BAKALI"
DES02642,"BAKHRI"
DES02588,"BAKHRI (EX BARAUNI)"
DES02662,"BAKHRI (EX-BGSRI)"
DES03136,"BAKHTIYARPUR"
DES07435,"BAKKHALI"
DES04008,"BAKKHALI (EX-KALIGHAT)"
DES04922,"BAKLA"
DES07436,"BAKORSANGAM"
DES07437,"BAKRAHAT"
DES04009,"BAKRAHAT (EX-KALIGHAT)"
DES00297,"BAKRIBARI"
DES02620,"BAKSAMA"
DES03093,"BAKSAMA (EX-FATUWA)"
DES07438,"BAKSAUTI"
DES03281,"BAKSAUTI (EX WARS)"
DES03240,"BAKSAWAN(EX SARAI)"
DES07439,"BAKSHI"
DES04221,"BAKSHI (EX-DANKUNI)"
DES07441,"BAKSHIPUR GHAT(EX RAGHUNATHGANJ)"
DES07440,"BAKSHIPUR GHAT(EX- BERHAMPORE)"
DES05348,"BAKSHIRHAT"
DES02621,"BAKTHIYARPUR"
DES03092,"BAKTHIYARPUR (EX-FATUWA)"
DES07442,"BAKTORE"
DES03914,"BAKTORE (EX-SAITHIA)"
DES07443,"BAKUL"
DES03915,"BAKUL (EX-SAITHIA)"
DES07444,"BAKULTALA"
DES04010,"BAKULTALA (EX-KALIGHAT)"
DES02414,"BAKUR"
DES02141,"BAKUR (EX-FACTORY)"
DES07445,"BALA BHITTA (LA)"
DES07446,"BALAGAON"
DES07447,"Balagarh"
DES04397,"BALAGARH ( EX MOGRA)"
DES07448,"Balagarh (MOGRA)"
DES04083,"BALAGARH EX BURDWAN"
DES07449,"BALAIPANDA"
DES04545,"BALAIPANDA (EX MDNP)"
DES05212,"BALAJAN"
DES10436,"BALAKUTHI"
DES07450,"BALAPARA (JOGIGHOPA)"
DES00298,"BALAPARA (LA)"
DES07451,"BALAPARA (PATHSALA)"
DES10440,"BALAPOKHARI"
DES07452,"BALARAMPUR"
DES04811,"BALARAMPUR (EX-PURULIA)"
DES07453,"Balgona"
DES04084,"BALGONA EX BURDWAN"
DES02531,"BALHARA (EX DHANBAD)"
DES07454,"BALI / TUNGA (Ex BEHRM)"
DES07455,"BALI / TUNGA(EX RAGHUNATHGANJ)"
DES05548,"BALIA"
DES02589,"BALIA  (EX BARAUNI)"
DES02663,"BALIA (EX- BGSRI)"
DES03916,"BALIA (EX-SAITHIA)"
DES01751,"BALIA BAZAR"
DES07456,"Balia Chowk"
DES07458,"BALIA GHATA (RAGHUNATHGUNJ)(EX RAGHUNATHGANJ)"
DES07457,"BALIA GHATA (RAGHUNATHGUNJ)(EX- BERHAMPORE)"
DES02643,"BALIA(BGS)"
DES07460,"BALIA(EX RAGHUNATHGANJ)"
DES07459,"BALIA(EX- BERHAMPORE)"
DES07461,"BALIA(EX- RAGHUNATHGANJ)"
DES03253,"BALIACHOWK(EX SARAI)"
DES05605,"BALIADANGA"
DES07462,"BALIADANGA (Ex Malda)"
DES05020,"BALIAMARI"
DES07463,"BALICHAK"
DES04546,"BALICHAK (EX MDNP)"
DES07464,"BALIGHAI"
DES04489,"BALIGHAI (EX MDNP)"
DES07465,"Baliguri"
DES04398,"BALIGURI ( EX MOGRA)"
DES04203,"BALIGURI (EX-DANKUNI)"
DES01479,"BALIJAN (DIB)"
DES01175,"BALIJAN (NLP)"
DES00933,"BALIJAN (TEZ)"
DES00299,"BALIJANA - AGIA"
DES00300,"BALIJANA - BAMUNDANGA"
DES00301,"BALIJANA - GOALPARA"
DES00302,"BALIJANA - SOLMARI"
DES05136,"BALIKA"
DES07466,"BALIKUCHI"
DES00934,"BALIPARA - BALIPARA"
DES00935,"BALIPARA - CENTRAL UNIVERSITY"
DES00936,"BALIPARA - CHARDUAR"
DES00937,"BALIPARA - KHONAMUKH"
DES00938,"BALIPARA - MANSIRI"
DES00939,"BALIPARA - SOLAGAON"
DES10522,"BALIPOTA"
DES00940,"BALIPUKHURI (TEZ)"
DES07467,"BALIPUR"
DES04261,"BALIPUR(EX-DANKUNI)"
DES07469,"BALIRGHAT(EX RAGHUNATHGANJ)"
DES07468,"BALIRGHAT(EX- BERHAMPORE)"
DES07470,"BALISANG"
DES00941,"BALISANG - BALISANG"
DES07471,"BALISHAI"
DES04490,"BALISHAI (EX MDNP)"
DES10461,"BALLAMGURI"
DES11145,"BALLAMGURI (LA)"
DES10802,"BALLAMGURI (LA)"
DES02142,"BALLAT"
DES02143,"BALLAT (EX-FACTORY)"
DES07472,"BALLAVPARA"
DES04268,"BALLAVPARA(EX KNJ)"
DES07473,"BALLAVPUR"
DES04672,"BALLAVPUR EX BANKURA"
DES03654,"BALLIPUR (EX SAMASTIPUR)"
DES03917,"BALLVPUR (EX-SAITHIA)"
DES07474,"BALLY"
DES04204,"BALLY (EX-DANKUNI)"
DES07475,"BALLYGUNGE"
DES03810,"BALLYGUNGE (EX- COSPR)"
DES04011,"BALLYGUNGE (EX-KALIGHAT)"
DES00942,"BALLYPARA"
DES03374,"BALNI BAHEDA (EX DARBHANGA)"
DES04874,"BALRAMPUR"
DES02869,"BALRAMPUR (EX KATIHAR)"
DES07476,"BALSI"
DES04673,"BALSI EX BANKURA"
DES07477,"BALTI"
DES05606,"BALUCHAR"
DES07478,"BALUCHAR (Ex Malda)"
DES06331,"BALUCHAR BAZAR"
DES05223,"BALURGHAT"
DES07479,"BALURGHAT (EX GANGARAMPUR)"
DES07480,"BALURGHAT (EX-MALDA)"
DES05224,"BALURGHAT MARKET"
DES07481,"BAMANGACHI"
DES03811,"BAMANGACHI (EX- COSPR)"
DES04875,"BAMANHAT"
DES05130,"BAMANI DANGA"
DES05607,"BAMONGOLA"
DES07482,"Bamongola (Ex Malda)"
DES05172,"BAMONVITA"
DES07483,"Bamundi"
DES07484,"BAMUNDIHA"
DES04674,"BAMUNDIHA  EX BANKURA"
DES00006,"BAMUNI GAON (KAM)"
DES00943,"BAMUNJULI"
DES07485,"BAMUNNARA"
DES04307,"BAMUNNARA (EX RNJ)"
DES05271,"BANARAHAT"
DES04989,"BANARHAT"
DES05270,"BANARHAT(SLG)"
DES07486,"Banasbaria"
DES04399,"BANASBARIA ( EX MOGRA)"
DES03375,"BANDA (EX DARBHANGA)"
DES03655,"BANDA (EX SAMASTIPUR)"
DES07487,"Bandar"
DES04085,"BANDAR EX BURDWAN"
DES01292,"BANDARDEWA DUMP"
DES07488,"BANDARKHAL"
DES01752,"BANDARKHAL - BANDARKHAL"
DES07489,"Bandel"
DES04400,"BANDEL ( EX MOGRA)"
DES07490,"BANDERDEWA"
DES01176,"BANDERDEWA (ASSAM)"
DES03626,"BANDHERA EX KHAGARIA"
DES03918,"BANDHKHALA (EX-SAITHIA)"
DES02779,"BANDHUGANJ (EX GAYA)"
DES05490,"BANDHUNAGAR"
DES02985,"BANDRA (EX-MZFR)"
DES03919,"BANDRA (EX-SAITHIA)"
DES07491,"BANDUKMARA"
DES07492,"BANDWAN"
DES04812,"BANDWAN (EX-PURULIA)"
DES04876,"BANESHWAR"
DES07493,"BANESWARPUR"
DES04401,"BANESWARPUR ( EX MOGRA)"
DES04269,"BANESWARPUR (EX KNJ)"
DES07494,"Baneswarpur (MOGRA)"
DES03920,"BANGACHATRA (EX-SAITHIA)"
DES00007,"BANGALIPARA"
DES07495,"Bangalmara"
DES07496,"BANGALPUR"
DES07497,"BANGAON"
DES03812,"BANGAON (EX- COSPR)"
DES01396,"BANGAON (GOL)"
DES07498,"BANGAON (KSN)"
DES04270,"BANGAON(EX KNJ)"
DES03370,"BANGHAT (EX DARBHANGA)"
DES00303,"BANGIAMORI"
DES07499,"BANGLA"
DES04675,"BANGLA EX BANKURA"
DES05251,"BANGLAPARA"
DES03656,"BANGRA (EX SAMASTIPUR)"
DES07500,"BANGUR"
DES03813,"BANGUR (EX- COSPR)"
DES10393,"BANIKANTA"
DES02692,"BANKA"
DES03025,"BANKA (EX NAUGACHIA)"
DES02713,"BANKA(EX BHAGALPUR)"
DES07501,"Bankadaha"
DES04676,"BANKADAHA EX BANKURA"
DES07502,"Bankapashi"
DES04086,"BANKAPASHI EX BURDWAN"
DES02780,"BANKEY-BAZAR (EX GAYA)"
DES11234,"BANKU BAZAR"
DES07503,"BANKURA"
DES04308,"BANKURA (EX RNJ)"
DES04677,"BANKURA EX BANKURA"
DES07504,"Bankura more"
DES04087,"BANKURA MORE EX BURDWAN"
DES10325,"BANKURA TOWN"
DES07505,"Bankura(BNK)"
DES07506,"BANKURA-1"
DES04678,"BANKURA-1 EX BANKURA"
DES07507,"BANKURA-2"
DES04679,"BANKURA-2 EX BANKURA"
DES03196,"BANMA ITAHARI EX SAHARSHA"
DES02870,"BANMANKHI (EX KATIHAR)"
DES07508,"Banpas"
DES04088,"BANPAS EX BURDWAN"
DES11279,"BANSALI (LA)"
DES05222,"BANSHIHARI"
DES01753,"BANSKANDI - ARKATIPUR"
DES01754,"BANSKANDI - BADARI BASTI"
DES01755,"BANSKANDI - BADARIPAR"
DES01756,"BANSKANDI - BAGPUR"
DES01757,"BANSKANDI - BASKANDI"
DES01758,"BANSKANDI - GOBINDPUR"
DES01759,"BANSKANDI - KASHIPUR"
DES01760,"BANSKANDI - NUTUN DAYAPUR"
DES01761,"BANSKANDI - PURAN BASKANDI"
DES01762,"BANSKANDI - UJJANTARAPUR"
DES07509,"BANSKOPA"
DES04305,"BANSKOPA (EX RNJ)"
DES07510,"BANTALA"
DES03814,"BANTALA (EX- COSPR)"
DES03583,"BANYAPUR EX CHAPRA"
DES05121,"BAODEAR DANGA"
DES07511,"BAPURHAT"
DES04547,"BAPURHAT (EX MDNP)"
DES05044,"BARA MORICHA"
DES07512,"BARABANI"
DES04680,"BARABANI  EX BANKURA"
DES07513,"BARABAZAR"
DES04813,"BARABAZAR (EX-PURULIA)"
DES05272,"BARABISA"
DES07514,"BARACHATTI"
DES03282,"BARACHATTI (EX WARS)"
DES02781,"BARACHATTI (G T ROAD) (EX GAYA)"
DES10380,"BARADIGRUI"
DES10397,"BARAGHARIA"
DES02680,"BARAHIA"
DES02604,"BARAHIYA (EX BARAUNI)"
DES02619,"BARAHIYA (EX- BGSRI)"
DES07515,"BARAJOL"
DES04310,"BARAKAR (EX RNJ)"
DES07516,"BARAKAR (RNJ)"
DES01763,"BARAKHALA"
DES00304,"BARAKHALA (LA)"
DES00699,"BARAKHOWA (NGN)"
DES07517,"BARALA (Ex BEHRM)"
DES07519,"BARALA(EX RAGHUNATHGANJ)"
DES07518,"BARALA(EX- BERHAMPORE)"
DES10319,"BARALIMARI (MGN)"
DES07520,"BARAM"
DES04814,"BARAM (EX-PURULIA)"
DES00305,"BARAMA - BARMA"
DES00008,"BARAMBOI (KAM)"
DES07521,"BARANAGAR"
DES03815,"BARANAGAR (EX- COSPR)"
DES02144,"BARAPANI"
DES02145,"BARAPANI (EX-FACTORY)"
DES07522,"BARAPUA"
DES06316,"BARAPUJIA"
DES02871,"BARARI (EX KATIHAR)"
DES07523,"BARASAT"
DES03888,"BARASAT (EX- COSPR 1)"
DES03891,"BARASAT (EX- COSPR 2)"
DES07524,"BARASAT (EX- COSPR)"
DES02644,"BARAUNI"
DES02590,"BARAUNI (EX BARAUNI)"
DES02664,"BARAUNI (EX- BGSRI)"
DES02613,"BARAUNI RLY YARD DUMP"
DES01483,"BARBARUAH (BOGIBIL) - BOGIBIL"
DES01480,"BARBARUAH - BARBARUAH"
DES01481,"BARBARUAH - JAMIRAH"
DES01482,"BARBARUAH - LEPETKATA"
DES02933,"BARBATTA"
DES02901,"BARBATTA (EX-KISHANGANJ)"
DES00009,"BARBHAG - BIJULI GHAT"
DES00010,"BARBHAG - DAMODAR DHAM"
DES00011,"BARBHAG - KAMAR KUCHI"
DES00012,"BARBHAG - KAVIA"
DES00013,"BARBHAG - KOYA"
DES07525,"BARBIGHA"
DES03283,"BARBIGHA (EX WARS)"
DES00700,"BARBOHA (NGN)"
DES07526,"BARDA CHOWKAN"
DES04491,"BARDA CHOWKAN (EX MDNP)"
DES07527,"BARDAHA"
DES03284,"BARDAHA (EX WARS)"
DES07528,"BARDAMAL (LA)"
DES03376,"BARDEPUR (EX DARBHANGA)"
DES00944,"BARDOLGURI"
DES07529,"BAREB"
DES03285,"BAREB (EX WARS)"
DES07530,"BARGACHIA"
DES04232,"BARGACHIA (EX-DANKUNI)"
DES01484,"BARGOLAI (TSK)"
DES07531,"BARGORIA"
DES04815,"BARGORIA (EX-PURULIA)"
DES03137,"BARH"
DES03094,"BARH (EX-FATUWA)"
DES07226,"BARHAMPUR"
DES00701,"BARHAMPUR - CHALCHALI"
DES00702,"BARHAMPUR - NONOI"
DES00703,"BARHAMPUR - PURANIGODAM"
DES00704,"BARHAMPUR - SARUPATHAR"
DES00705,"BARHAMPUR - URIAGAON"
DES02872,"BARHARAKOTHI (EX KATIHAR)"
DES03794,"BARHARIA EX SIWAN"
DES02492,"BARHARWA (EX DEOGHAR)"
DES02961,"BARHAT(EX LAKHISARAI)"
DES06017,"BARHAWAR"
DES02538,"BARHI ( EX RANCHI)"
DES02950,"BARHIYA( EX LAKHISARAI)"
DES07532,"BARHIYA(EX LAKHISARAI)"
DES03657,"BARIATA (EX SAMASTIPUR)"
DES01764,"BARIGRAM"
DES07533,"BARIGRAM"
DES02973,"BARIYARPUR(EX LAKHISARAI)"
DES02938,"BARIZAN"
DES02902,"BARIZAN (EX-KISHANGANJ)"
DES01765,"BARJATRA PUR"
DES01766,"BARJATRAPUR"
DES07534,"BARJHORA (LA)"
DES07535,"BARJORA"
DES04309,"BARJORA (EX RNJ)"
DES04681,"BARJORA EX BANKURA"
DES07536,"Barjora(BNK)"
DES07537,"BARJULI"
DES02539,"BARKAGAON ( EX RANCHI)"
DES02532,"BARKATHA (EX DHANBAD)"
DES00014,"BARKHETRI - ADABARI"
DES00015,"BARKHETRI - CHARABARI"
DES00016,"BARKHETRI - LOHARKATHA"
DES00017,"BARKHETRI_1 - BARTALA"
DES00018,"BARKHETRI_1 - BORI"
DES00019,"BARKHETRI_1 - CHATLA"
DES00020,"BARKHETRI_1 - KAPALHARI"
DES00021,"BARKHETRI_1 - KAPLABORI"
DES00022,"BARKHETRI_1 - MUKALMUA"
DES00023,"BARKHETRI_1 - RAMPUR (MUKALMA)"
DES00024,"BARKHETRI_KHANDBARI - BARLIARPUR"
DES00025,"BARKHETRI_KHANDBARI - DAULASAL"
DES00026,"BARKHETRI_KHANDBARI - KHANDBARI"
DES01767,"BARKHOLA"
DES07538,"BARMA"
DES00945,"BARNAGAON (DRNG)"
DES11224,"BARNESH"
DES05344,"BARNESHHAT"
DES00027,"BARNI DUMP"
DES07539,"BARNIA"
DES04271,"BARNIA(EX KNJ)"
DES05174,"BARO SOLMARI"
DES04194,"BAROBAINAN EX BURDWAN"
DES05218,"BAROBARI (SUTKABARI)"
DES05345,"BAROBHISHA"
DES05126,"BAROBHITA"
DES04928,"BAROBISHA"
DES05608,"BARODUARY"
DES07540,"BARODUARY - EX MALDA"
DES05347,"BAROMARICHA"
DES03921,"BARPAHARI (EX-SAITHIA)"
DES01397,"BARPATHER"
DES05989,"BARPATHIA"
DES00306,"BARPETA - BARPETA TOWN"
DES07541,"BARPETA ROAD"
DES11265,"BARPETA ROAD RLY YARD"
DES07542,"BARPETA TOWN"
DES07543,"BARRACKPORE"
DES03816,"BARRACKPORE (EX- COSPR)"
DES02873,"BARSOI (EX KATIHAR)"
DES07544,"Barsul"
DES04089,"BARSUL EX BURDWAN"
DES00307,"BARTALA"
DES02782,"BARTARA (EX GAYA)"
DES07545,"Baru gram"
DES04090,"BARU GRAM EX BURDWAN"
DES04237,"BARUIPARA (EX-DANKUNI)"
DES07547,"BARUIPARA(EX RAGHUNATHGANJ)"
DES07546,"BARUIPARA(EX- BERHAMPORE)"
DES07548,"BARUIPUR"
DES04012,"BARUIPUR (EX-KALIGHAT)"
DES02986,"BARURAJ (EX-MZFR)"
DES03467,"BASAITHA (EX DARBHANGA)"
DES00692,"BASANA GHAT (MGN)"
DES03600,"BASANT EX CHAPRA"
DES07549,"BASANTAPUR"
DES04548,"BASANTAPUR (EX MDNP)"
DES07550,"BASANTI"
DES03817,"BASANTI (EX- COSPR)"
DES04013,"BASANTI (EX-KALIGHAT)"
DES03191,"BASANTPUR"
DES03197,"BASANTPUR ANCHAL EX SAHARSHA"
DES03786,"BASANTPUR EX SIWAN"
DES03198,"BASANTPUR(EX SAHARSA)"
DES07551,"BASAPARA"
DES03922,"BASAPARA (EX-SAITHIA)"
DES01299,"BASAR (AP)"
DES03658,"BASARIA CHOWK (EX SAMASTIPUR)"
DES10458,"BASBARI"
DES05133,"BASHANTIHAT"
DES03923,"BASIC MORE (EX-SAITHIA)"
DES11221,"BASILARDANGA"
DES07552,"BASIRHAT"
DES03818,"BASIRHAT (EX- COSPR)"
DES07553,"BASKANDI"
DES07554,"BASLA"
DES03468,"BASOPATTI (EX DARBHANGA)"
DES03377,"BASUDEOPUR BYPASS (EX DARBHANGA)"
DES07555,"BASUDEVPORE (EX RAGHUNATHGANJ)"
DES07556,"BASUDEVPORE -DHULIAN (Ex BEHRM)"
DES07558,"BASUDEVPORE DOMKAL(EX RAGHUNATHGANJ)"
DES07557,"BASUDEVPORE DOMKAL(EX- BERHAMPORE)"
DES07559,"BASUGAON"
DES00946,"BATABARI (DRNG)"
DES11220,"BATABARI FARM"
DES00947,"BATADROWA - BATADROWA (BORDUA)"
DES00948,"BATADROWA - BORDUA"
DES00949,"BATADROWA - DHING"
DES00950,"BATADROWA - DHING CHARIALI"
DES00951,"BATADROWA - DHUPAGURI"
DES00952,"BATADROWA - DUMDUMIA"
DES00953,"BATADROWA - MELAKADING"
DES07560,"BATANAGAR"
DES04014,"BATANAGAR (EX-KALIGHAT)"
DES05307,"BATASI"
DES05308,"BATASI(SLG)"
DES00954,"BATASIPUR (TEZ)"
DES07561,"BATASPUR"
DES03924,"BATASPUR (EX-SAITHIA)"
DES07562,"BATHANI"
DES02783,"BATHANI (EX GAYA)"
DES03286,"BATHANI (EX WARS)"
DES10433,"BATHAR"
DES02946,"BATHNAHA"
DES02903,"BATHNAHA (EX-KISHANGANJ)"
DES07563,"BATIKAR"
DES03925,"BATIKAR 9EX-SAITHIA)"
DES00706,"BATLANGSU"
DES03005,"BATNAHA (EX-MZFR)"
DES07564,"BATSOR"
DES05094,"BAUDEAR DANGA"
DES05225,"BAUL"
DES07565,"BAUL (EX GANGARAMPUR)"
DES03026,"BAUNSI (EX NAUGACHIA)"
DES02714,"BAUNSI(EX BHAGALPUR)"
DES07566,"BAURIA"
DES04231,"BAURIA (EX-DANKUNI)"
DES10245,"BAXIRHAT"
DES01768,"BAZAR GHAT"
DES03378,"BAZAR SAMITI (EX DARBHANGA)"
DES07568,"BAZAR SO(EX RAGHUNATHGANJ)"
DES07567,"BAZAR SO(EX- BERHAMPORE)"
DES01769,"BAZARI CHERRA"
DES07569,"BAZARICHERRA"
DES00707,"BEBEJIA"
DES01177,"BEBEJIA (NLP)"
DES00708,"BECHAMARI (NGN)"
DES00955,"BECHIMARI - BESSIMARI"
DES00956,"BECHIMARI - ORANG NATIONAL PARK"
DES07570,"BEGAMPUR"
DES04239,"BEGAMPUR (EX-DANKUNI)"
DES07571,"BEGRI"
DES04205,"BEGRI (EX-DANKUNI)"
DES07572,"BEGUNKODAR"
DES04816,"BEGUNKODAR (EX-PURULIA)"
DES02645,"BEGUSARAI"
DES02586,"BEGUSARAI (EX BARAUNI)"
DES07573,"BEGUSARAI (frm Kishanganj)  BACHCHWARA"
DES07574,"BEGUSARAI (frm Kishanganj)  BAGDOV"
DES07575,"BEGUSARAI (frm Kishanganj)  BAKHRI"
DES07576,"BEGUSARAI (frm Kishanganj)  BALIA(BGS)"
DES07577,"BEGUSARAI (frm Kishanganj)  BARAUNI"
DES07578,"BEGUSARAI (frm Kishanganj)  BEGUSARAI"
DES07579,"BEGUSARAI (frm Kishanganj)  HASANPUR"
DES07580,"BEGUSARAI (frm Kishanganj)  MURLITOL"
DES07581,"BEGUSARAI (frm Kishanganj)  PAKTHAUL"
DES07582,"BEGUSARAI (frm Kishanganj)  TEGHRA"
DES07583,"BEGUSARAI (KHAGARIA) (frm Kishanganj) BISUNPUR"
DES07584,"BEGUSARAI (KHAGARIA) (frm Kishanganj) HARIPUR (KHAGARIA)"
DES07585,"BEGUSARAI (KHAGARIA) (frm Kishanganj) JAMAL PUR"
DES07586,"BEGUSARAI (KHAGARIA) (frm Kishanganj) KHAGARIA LOCAL"
DES07587,"BEGUSARAI (KHAGARIA) (frm Kishanganj) KULHARIA (KHAGARIA)"
DES07588,"BEGUSARAI (KHAGARIA) (frm Kishanganj) MAHESHKHUT"
DES07589,"BEGUSARAI (KHAGARIA) (frm Kishanganj) SAHABPUR-KAMAL"
DES07590,"BEGUSARAI (KHAGARIA) (frm Kishanganj) SOBHNI"
DES07591,"BEGUSARAI (KHAGARIA) BISUNPUR"
DES07592,"BEGUSARAI (KHAGARIA) HARIPUR (KHAGARIA)"
DES07593,"BEGUSARAI (KHAGARIA) JAMAL PUR"
DES07594,"BEGUSARAI (KHAGARIA) KHAGARIA LOCAL"
DES07595,"BEGUSARAI (KHAGARIA) MAHESHKHUT"
DES07596,"BEGUSARAI (KHAGARIA) SAHABPUR-KAMAL"
DES07597,"BEGUSARAI (KHAGARIA) SOBHNI"
DES11261,"BEGUSARAI (TR) DUMP"
DES02665,"BEGUSARAI DUMP"
DES07598,"BEGUSARAY LOCAL"
DES07599,"BEHALA"
DES04015,"BEHALA (EX-KALIGHAT)"
DES00958,"BEHALI (TEZ)"
DES00957,"BEHALI - BORGANG"
DES02566,"BEHRAGHORA (EX TATA)"
DES03659,"BELA (EX SAMASTIPUR)"
DES03594,"BELA EX CHAPRA"
DES03627,"BELA EX KHAGARIA"
DES03381,"BELA POHADDI (EX DARBHANGA)"
DES02784,"BELAGANJ (EX GAYA)"
DES05273,"BELAKOBA"
DES03660,"BELARI (EX SAMASTIPUR)"
DES03469,"BELAUCHA (EX DARBHANGA)"
DES02485,"BELBADAA (EX DEOGHAR)"
DES07600,"BELDA"
DES04492,"BELDA (EX MDNP)"
DES05549,"BELDANGA"
DES07602,"BELDANGA(EX RAGHUNATHGANJ)"
DES07601,"BELDANGA(EX- BERHAMPORE)"
DES02632,"BELDAUR"
DES03628,"BELDAUR EX KHAGARIA"
DES02607,"BELDOUR (EX BARAUNI)"
DES02615,"BELDOUR (EX-BGSRI)"
DES07603,"BELEGHATA"
DES04549,"BELEGHATA (EX MDNP)"
DES07604,"BELEGHATA-KOLKATA"
DES03819,"BELEGHATA-KOLKATA (EX- COSPR)"
DES07605,"BELEGHATA-TAKI ROAD"
DES03820,"BELEGHATA-TAKI ROAD (EX- COSP)"
DES07606,"BELGHARIA"
DES03821,"BELGHARIA (EX- COSPR)"
DES07607,"BELGURI"
DES11199,"BELHI"
DES07608,"Beliatore"
DES04682,"BELIATORE EX BANKURA"
DES02146,"BELKIRI"
DES02147,"BELKIRI (EX-FACTORY)"
DES07609,"Belmuri"
